Date,Open,High,Low,Close,Volume,RSI14,Tenkan,Kijun,SenkouA,SenkouB
2025-01-10,355.67,358.0,348.74,349.79,2830056.0,,,,,
2025-01-13,345.31,350.91,344.37,349.14,2711293.0,,,,,
2025-01-14,351.54,352.52,345.6275,348.99,1825402.0,,,,,
2025-01-15,352.18,355.1975,349.055,349.73,2624034.0,,,,,
2025-01-16,348.485,353.25,347.0,350.56,2025844.0,,,,,
2025-01-17,352.58,357.0,351.91,352.59,4064786.0,,,,,
2025-01-21,349.0,356.86,348.0,356.42,3098800.0,,,,,
2025-01-22,358.0,360.17,354.835,359.11,3155962.0,,,,,
2025-01-23,358.7,363.32,357.6543,363.26,2111099.0,,353.845,,,
2025-01-24,361.23,364.0,360.15,362.41,1827829.0,,354.185,,,
2025-01-27,359.98,373.85,358.925,373.15,3855922.0,,359.73875,,,
2025-01-28,371.075,382.015,370.75,378.39,4052934.0,,364.5075,,,
2025-01-29,377.92,381.9,373.18,374.42,2345609.0,,364.5075,,,
2025-01-30,377.27,385.9069,376.72,380.75,2218868.0,,366.95345,,,
2025-01-31,380.75,387.0,379.64,384.95,3106584.0,80.11887036465623,367.5,,,
2025-02-03,381.44,386.6581,378.54,385.21,2792940.0,80.26449768811358,370.9175,,,
2025-02-04,380.55,392.45,380.55,391.62,3166584.0,83.47772234842881,375.05215,,,
2025-02-05,391.0,398.35,390.418,398.25,3463369.0,86.01414740914785,378.63750000000005,,,
2025-02-06,394.995,397.88,385.92,387.34,2828177.0,67.61855059276024,378.63750000000005,,,
2025-02-07,388.77,390.5299,385.36,385.98,2437376.0,65.73136131072313,384.55,,,
2025-02-10,388.6,390.0,385.19,386.89,1771588.0,66.40695585220479,385.765,,,
2025-02-11,384.75,390.35,383.885,390.01,2121376.0,68.68635698946181,387.535,,,
2025-02-12,386.555,391.51,386.0,388.83,2251324.0,66.83915475284915,388.44500000000005,,,
2025-02-13,388.415,390.91,384.73,389.53,3387284.0,67.39926316477897,388.44500000000005,,,
2025-02-14,390.0,391.0,387.43,388.0,2024720.0,64.82206713459297,389.45000000000005,,,
2025-02-18,384.0,390.49,381.4901,387.56,3701100.0,64.06340527049507,389.92005,371.36,,
