Date,Open,High,Low,Close,Volume,RSI14,Tenkan,Kijun,SenkouA,SenkouB
2025-04-30,366.87,376.0,363.56,374.98,3305481,53.41110044700134,357.32,368.255,414.47249999999997,
2025-05-01,378.3,380.44,374.07,374.63,2848778,53.172896577615084,359.53999999999996,368.255,404.775,
2025-05-02,380.09,383.5615,379.19,380.87,2340739,56.866366435585995,363.9651,366.74315,405.10249999999996,420.09995000000004
2025-05-05,379.29,384.54,378.4,381.06,2095559,56.977638259498065,367.17,364.46500000000003,405.6125,420.09995000000004
2025-05-06,376.565,386.52,375.05,382.98,2970086,58.152458505178494,369.8825,360.005,403.8,420.09995000000004
2025-05-07,384.7,387.83,380.945,384.97,2153771,59.39024039518262,373.90999999999997,360.005,401.7325,420.09995000000004
2025-05-08,388.3,388.731,383.4,383.99,3383867,58.47299155412995,376.14549999999997,360.3705,401.7325,420.09995000000004
2025-05-09,386.18,388.77,382.33,383.28,2031324,57.77677817416557,376.16499999999996,360.39,401.7325,420.09995000000004
2025-05-12,394.33,397.82,392.755,395.94,3157670,65.6341040143238,380.69,364.91499999999996,397.585,415.99495
2025-05-13,395.9,399.67,394.71,397.4,2664142,66.41040824610718,386.87,365.84000000000003,388.84,407.24995
2025-05-14,396.85,400.12,396.42,399.47,2409217,67.53032164796952,387.58500000000004,366.775,380.445,398.85495000000003
2025-05-15,399.35,404.85,399.35,404.69,2763813,70.22619164783819,389.95000000000005,369.14,379.689075,398.85495000000003
2025-05-16,414.62,421.765,412.06,417.125,5391532,75.4544168256245,398.4075,380.2025,378.55,398.85495000000003
2025-05-19,413.53,421.27,413.1993,420.68,3007984,76.71335751432918,401.355,380.2025,376.1325,398.85495000000003
2025-05-20,417.87,419.13,414.29,417.61,2453377,73.22075185780525,402.0475,380.2025,376.1325,398.85495000000003
2025-05-21,414.855,422.95,412.59,414.03,2495783,69.26075261312326,402.64,380.79499999999996,374.14,398.85495000000003
2025-05-22,412.51,417.8984,412.51,414.33,1889487,69.41005355486533,407.85249999999996,380.79499999999996,370.98249999999996,398.85495000000003
2025-05-23,409.11,411.45,407.15,407.69,2087674,62.20813796205937,408.83,380.79499999999996,368.40999999999997,398.85495000000003
2025-05-27,412.76,414.95,411.6,413.1,2680356,65.36166477304641,409.685,380.79499999999996,358.8775,398.85495000000003
2025-05-28,413.81,416.37,411.42,412.23,2246508,64.43056367488832,411.15,383.65935,358.915,398.85495000000003
2025-05-29,414.0,415.4203,410.47,413.36,1781393,65.12546953966195,415.04999999999995,386.375,358.915,398.85495000000003
2025-05-30,414.14,417.86,411.53,415.09,4231334,66.21375120592072,415.04999999999995,388.09749999999997,359.5375,398.85495000000003
2025-06-02,408.88,410.0,396.73,403.4,4153688,53.96025481872105,409.84000000000003,391.47,359.5375,398.85495000000003
2025-06-03,403.455,412.64,402.476,412.49,2737513,60.137691908364076,409.84000000000003,393.255,361.115,398.85495000000003
2025-06-04,411.54,415.94,410.08,413.91,1843425,61.01763135835962,407.3142,393.255,361.53499999999997,398.85495000000003
2025-06-05,415.0,421.48,413.98,415.2,2276924,61.84170376386874,409.105,393.255,362.2575,398.85495000000003
2025-06-06,417.54,419.645,415.28,416.92,2146908,62.96585034722102,409.105,398.51,362.7875,398.5
2025-06-09,417.295,419.0,415.15,416.26,3034210,62.20852232435339,409.105,399.0,363.8975,398.16999999999996
2025-06-10,416.605,419.82,414.42,416.06,2627431,61.96530288975249,409.105,399.0,365.354125,397.81
2025-06-11,415.2,416.0432,410.42,412.84,3385416,58.03141389877233,409.105,399.0,365.8175,396.505
2025-06-12,411.43,416.39,410.77,413.68,6313316,58.766822034121766,409.105,401.9475,364.94375,392.88
2025-06-13,392.5,399.85,383.75,391.68,10629682,39.32907571911536,402.615,402.64,366.9575,392.635
2025-06-16,392.985,405.0,391.11,401.73,6798251,47.819846566522145,402.615,402.64,368.258,392.635
2025-06-17,397.275,399.67,381.8,382.68,6866253,37.19420063938079,401.64,402.375,368.2775,392.635
2025-06-18,383.985,385.2729,377.54,378.04,4808869,35.14574038318656,398.68,400.245,372.8025,392.635
2025-06-20,380.48,382.29,373.76,376.92,8126939,34.64967806085805,396.78999999999996,398.355,376.355,392.635
2025-06-23,377.59,380.21,374.24,380.12,3841754,37.369653598787615,396.78999999999996,398.355,377.18,392.635
2025-06-24,384.96,385.0,378.51,382.34,4797074,39.25847391490713,395.075,398.355,379.545,392.635
2025-06-25,383.6,388.05,382.0,387.55,3718763,43.56036545606099,395.075,398.355,389.305,392.635
2025-06-26,387.2,389.985,382.87,384.95,3139666,41.963154807389984,389.38,398.355,390.77875,392.26
2025-06-27,385.44,390.31,384.405,385.83,5083803,42.7285798068601,389.38,398.355,391.125,392.26
2025-06-30,387.3,390.98,384.63,386.88,4645498,43.68297849543415,386.71500000000003,397.62,391.7175,388.275
2025-07-01,385.1,392.58,381.5172,392.1,4516381,48.29596520809094,383.16999999999996,397.62,394.32374999999996,387.955
2025-07-02,384.64,386.88,372.73,378.47,6912202,39.25444590950412,382.655,397.105,394.8125,387.955
2025-07-03,378.0,383.2,377.8,379.31,2863680,39.99995043880356,382.655,397.105,395.24,377.48
2025-07-07,378.9,382.22,375.52,376.93,3545108,38.5561351484454,382.655,397.105,397.404675,377.48
2025-07-08,378.5,386.6011,377.18,382.24,3708199,43.45970640091127,382.655,397.105,400.7125,377.48
2025-07-09,383.5,384.7451,370.91,373.38,4726562,38.00909326474505,381.745,396.19500000000005,401.57374999999996,377.48
2025-07-10,371.99,373.5,365.51,371.43,4023925,36.91183274644384,379.04499999999996,393.495,400.65500000000003,377.48
2025-07-11,368.0,371.15,362.7,363.35,3548721,32.69948180211901,377.64,392.09000000000003,401.5475,377.48
2025-07-14,363.185,367.68,360.18,366.99,2898705,36.23008940047238,376.38,390.83000000000004,400.2846,377.48
2025-07-15,367.0,368.32,363.88,364.18,2550992,34.7160039301874,373.53,390.0,401.18,377.48
2025-07-16,364.585,365.5524,358.71,361.77,3592883,33.42580045202345,372.65554999999995,389.265,403.8075,377.48
2025-07-17,360.6,366.96,359.28,366.45,3340455,38.226906757947134,372.65554999999995,389.265,404.0525,377.48
2025-07-18,367.065,367.79,364.0,365.79,2459234,37.812757880543835,372.65554999999995,387.54999999999995,404.0525,377.48
2025-07-21,366.49,368.28,363.13,367.68,2770433,39.823322737486414,371.72754999999995,387.54999999999995,404.0525,377.48
2025-07-22,368.0,374.5,368.0,372.87,2448998,45.07476892750353,366.605,381.855,405.52625,377.48
2025-07-23,373.49,373.99,369.26,372.46,1994599,44.74258928640782,366.605,381.855,402.6275,377.48
2025-07-24,371.9,375.9974,370.61,371.69,2692132,44.08549636420941,367.3537,379.19,402.6275,377.48
2025-07-25,372.31,372.405,369.51,370.74,2053161,43.24172220330406,367.3537,375.645,402.0075,377.48
2025-07-28,371.03,372.59,368.72,369.47,2984225,42.08216192719716,367.3537,375.645,399.4625,377.48
2025-07-29,370.45,376.16,369.7101,370.7,4234200,43.65798973099917,367.72,375.645,397.5725,377.48
2025-07-30,370.68,370.72,363.48,364.0,3295204,37.64896689337546,369.645,375.645,397.5725,378.19
2025-07-31,362.26,362.5,354.27,357.69,4513089,33.03705793915478,365.21500000000003,373.42499999999995,396.71500000000003,378.19
2025-08-01,355.95,356.29,347.46,347.8,4307890,27.376522016876507,361.81,370.02,396.71500000000003,380.79499999999996
2025-08-04,351.16,351.21,338.04,338.85,6449344,23.459265410446335,357.1,365.31,393.8675,380.79499999999996
2025-08-05,339.305,342.735,337.35,338.74,3908970,23.41491978793097,356.755,364.96500000000003,393.8675,380.79499999999996
2025-08-06,341.65,345.66,339.19,345.62,3347165,32.06482736064204,356.755,364.96500000000003,392.1675,380.79499999999996
2025-08-07,344.04,347.38,332.65,338.27,4661824,28.37739994234343,354.405,359.765,390.395,380.79499999999996
2025-08-08,338.675,341.5684,336.37,341.05,3507764,31.582234401606343,354.405,359.62555,389.88,380.79499999999996
2025-08-11,334.53,343.4035,332.465,333.65,4366242,27.991719719748602,351.5925,359.53305,389.88,380.79499999999996
2025-08-12,333.52,338.76,330.04,338.43,3572414,33.26913723985216,346.27,358.32055,389.88,383.65935
2025-08-13,339.54,351.76,337.55,351.07,4375105,44.79165979062644,343.165,357.39255,389.88,386.375
2025-08-14,349.5,351.5599,346.1,348.58,3745646,43.20884380099973,340.9,353.1,388.97,388.09749999999997
2025-08-15,348.33,357.29,348.0,354.85,3718652,48.17505306980904,343.665,353.1,386.27,391.47
2025-08-18,355.68,358.39,353.0,357.24,2922973,49.97095078725434,344.21500000000003,353.1,384.865,392.825
2025-08-19,359.215,364.24,358.12,361.03,2808040,52.766206546663085,347.14,353.1,383.605,391.565
2025-08-20,361.68,363.0,353.2,353.43,3727897,47.08499575962126,347.14,353.1,381.765,391.565
2025-08-21,349.91,353.82,347.0,353.43,2363230,47.084995759621265,347.14,353.1,380.96027499999997,390.83
2025-08-22,355.8,362.65,354.0,362.09,3058636,53.67617482236279,347.14,353.1,380.96027499999997,390.83
2025-08-25,362.56,364.65,361.4,363.21,2259516,54.46613214978238,351.1,353.1,380.10277499999995,390.83
2025-08-26,363.03,363.23,353.695,354.91,4067395,47.941505852977066,355.375,353.1,379.63877499999995,390.83
2025-08-27,355.98,360.37,355.16,356.35,2353776,49.08116928101931,355.825,353.1,374.23,390.83
2025-08-28,357.63,358.26,349.11,353.96,3803095,47.23296360913142,355.825,353.1,374.23,390.83
2025-08-29,353.995,357.25,352.455,356.7,2639259,49.577191223715225,355.825,353.1,373.27185,390.83
2025-09-02,350.24,352.7131,341.28,345.63,4229423,41.546494863926675,352.965,353.1,371.49935,390.83
2025-09-03,345.72,348.51,343.36,348.5,3035328,44.07573759912542,352.965,353.1,371.49935,390.83
2025-09-04,342.24,344.405,331.5,344.31,4918293,41.26828045421904,348.075,350.38,371.6825,390.83
2025-09-05,345.805,354.67,345.1013,348.97,4662587,45.43134703866001,348.075,347.345,372.645,390.83
2025-09-08,348.855,358.82,343.59,358.66,5043305,52.90656044458815,347.365,347.345,369.32,388.61
2025-09-09,362.75,362.75,353.03,354.06,4324857,49.4438857390389,347.125,347.345,365.91499999999996,385.205
2025-09-10,356.29,359.19,348.12,350.16,4552514,46.65584155232082,347.125,347.345,361.20500000000004,380.495
2025-09-11,354.685,355.25,347.16,350.55,11804184,46.9778218564156,347.125,347.345,360.86,380.15
2025-09-12,361.1,366.5,341.61,349.36,14146624,46.06418653327541,349.0,348.27,360.86,379.415
2025-09-15,350.5,358.0,345.05,347.1,6768570,44.30200928300689,349.0,348.27,357.085,377.065
2025-09-16,350.155,356.94,348.3173,352.73,6696990,49.4861988462291,349.0,348.27,357.015275,377.065
2025-09-17,353.18,365.0,353.18,362.07,6449922,56.688449631408744,354.055,348.27,355.562775,376.97249999999997
2025-09-18,366.86,370.86,365.85,367.46,4752377,60.21391138250632,356.235,351.18,352.295275,375.76
2025-09-19,368.94,370.31,362.54,365.9,7693030,58.724040196062376,356.235,351.18,350.278775,375.76
2025-09-22,364.16,365.38,359.36,364.08,4709584,56.95350797733504,356.235,351.18,347.0,375.76
2025-09-23,364.175,368.73,361.295,361.78,3831134,54.70866903565362,356.235,351.18,348.38250000000005,375.76
2025-09-24,355.595,355.595,347.8,353.27,6140007,47.28269630275191,356.235,351.18,348.6575,375.76
2025-09-25,351.91,357.0,351.5,354.16,3336731,48.07648770906803,357.95500000000004,351.18,350.12,375.76
2025-09-26,353.71,360.715,352.775,360.37,3072990,53.354268938830536,359.33000000000004,351.18,350.12,374.93
2025-09-29,362.04,363.17,358.8,359.42,4075860,52.47552806371547,359.33000000000004,351.18,350.12,374.93
2025-09-30,360.54,362.0,349.9024,352.75,5360695,46.66435470679671,359.33000000000004,351.18,350.12,374.93
2025-10-01,347.16,349.8299,340.05,343.72,6505709,40.17746974483444,355.18,351.18,352.1,373.21500000000003
2025-10-02,343.76,351.73,342.42,351.48,3955434,46.996381989521964,354.39,351.18,354.2375,373.21500000000003
2025-10-03,352.0,352.5926,346.305,346.74,3122111,43.718334536311446,354.39,351.18,354.4625,367.52
2025-10-06,346.93,357.34,342.04,350.14,5340202,46.59580857321925,351.61,351.18,354.4625,367.52
2025-10-07,352.59,353.33,344.24,348.31,3275506,45.254696758496145,351.61,351.18,354.4625,364.855
2025-10-08,350.0,354.05,347.52,348.77,3285027,45.67793590028574,351.61,351.18,353.0325,361.31
2025-10-09,349.77,350.6,344.3,347.47,2895504,44.627872912228824,351.61,351.18,353.0325,361.31
2025-10-10,347.91,348.72,336.94,337.51,4282397,37.51266674327304,349.47,353.9,349.22749999999996,361.31
2025-10-13,339.25,340.2765,335.61,339.32,3020060,39.4034135720522,346.475,353.235,347.71000000000004,361.31
2025-10-14,335.22,338.82,332.72,335.94,3036889,37.14322925346218,345.03,351.79,347.355,361.31
2025-10-15,335.42,335.6,329.205,330.63,3929948,33.85753015539062,343.2725,350.0325,347.235,361.31
2025-10-16,333.86,336.65,327.5,329.23,4570870,33.02796939474054,342.41999999999996,349.18,347.235,361.31
2025-10-17,327.745,335.1,327.7,333.26,4035035,37.75571504052107,340.775,349.18,347.235,361.31
2025-10-20,334.64,344.2,334.25,343.4,3903166,47.75024717771044,340.775,349.18,348.635,361.31
2025-10-21,343.59,358.37,343.32,357.55,4389672,57.907398497804145,342.935,349.18,348.635,358.46000000000004
2025-10-22,355.48,360.19,352.8701,354.09,3436003,55.087428273732456,343.845,349.18,348.635,358.32055
2025-10-23,352.51,354.35,348.71,354.12,2408077,55.10784145985321,343.845,349.18,351.1625,358.32055
2025-10-24,357.21,358.1,353.29,353.52,2016850,54.573596874652864,343.845,348.905,353.7075,358.32055
2025-10-27,355.57,358.56,352.4135,357.8,2828152,57.722189126738165,343.845,348.115,353.7075,357.39255
2025-10-28,360.0,363.7,357.8,359.91,3005594,59.22273586047965,345.6,348.115,353.7075,353.1
2025-10-29,355.515,355.515,337.05,337.86,6746464,42.31898456198649,345.7,345.6,353.7075,353.1
2025-10-30,338.2,344.6951,333.1,339.24,4373224,43.40768221166531,348.4,345.6,353.7075,353.1
2025-10-31,338.7,341.26,336.8,340.31,3763381,44.2857539926378,348.4,345.6,354.5675,353.1
2025-11-03,340.31,342.46,332.88,337.47,3916593,42.40509595248454,348.28999999999996,345.6,355.255,353.1
2025-11-04,335.02,340.55,332.81,335.35,3694266,41.00522751425215,348.255,345.6,355.255,353.1
2025-11-05,332.61,336.84,331.24,335.53,2646694,41.18276705352688,347.47,345.6,355.255,353.1
2025-11-06,333.0,333.2,324.55,327.35,3888696,35.89596900109298,344.125,344.125,353.18,353.1
2025-11-07,325.83,331.01,323.0329,326.95,4112574,35.65492953785295,343.36645,343.36645,352.78499999999997,353.1
2025-11-10,328.0,329.9576,325.0,328.85,3086999,37.79175339391442,339.27395,343.36645,352.78499999999997,353.1
2025-11-11,329.5,334.0,329.13,333.22,2827150,42.519824986268915,333.86400000000003,343.36645,351.395,353.1
2025-11-12,333.61,338.4,333.1752,337.05,2990154,46.367233513082056,332.74645,343.36645,351.395,353.1
2025-11-13,335.01,340.0,332.795,333.6,3084558,43.54011021315497,332.74645,343.36645,351.395,353.1
2025-11-14,332.91,333.75,328.59,331.11,2761396,41.57005196049626,331.79145,343.36645,351.395,353.1
2025-11-17,331.105,332.38,324.43,325.07,3299999,37.17591594038687,331.51644999999996,343.36645,351.685,350.45000000000005
2025-11-18,323.78,326.64,320.8,324.47,3286395,36.76022544909343,330.4,342.25,349.855,350.45000000000005
2025-11-19,323.175,323.36,315.175,318.11,3738436,32.59915299705608,327.5875,339.4375,348.40999999999997,350.45000000000005
2025-11-20,318.87,323.1847,312.09,312.4,3884778,29.383332245888383,326.04499999999996,337.895,346.65250000000003,350.0325
2025-11-21,313.565,327.75,311.585,324.19,4825412,42.08687605348715,325.7925,337.6425,345.79999999999995,349.18
2025-11-24,325.0,325.77,318.34,318.73,5414378,38.62179319366336,325.7925,337.6425,344.97749999999996,349.18
2025-11-25,317.77,321.52,315.57,319.55,3765001,39.428363324526515,325.7925,337.6425,344.97749999999996,349.18
2025-11-26,319.2,321.67,316.1,317.52,3024994,38.09377054964449,322.6675,337.6425,346.0575,349.18
2025-11-28,317.8,322.31,317.52,320.13,1802225,40.8652516742799,321.98249999999996,337.6425,346.51250000000005,349.18
2025-12-01,316.39,326.14,316.11,322.85,3651321,43.694316424725805,319.6675,337.6425,346.51250000000005,349.18
2025-12-02,321.62,325.96,318.08,322.81,3959502,43.661235934969575,319.6675,337.6425,346.375,349.18
2025-12-03,321.98,326.99,320.63,326.78,3082184,47.87893384832779,319.6675,337.6425,345.98,349.18
2025-12-04,328.57,330.89,324.12,328.73,3592313,49.86431500815033,321.23749999999995,333.54999999999995,346.8575,349.18
2025-12-05,330.6,348.59,329.71,346.26,7650368,63.3718835494463,332.08,330.0875,345.65,349.18
2025-12-08,347.445,348.4799,338.06,339.12,4293603,56.67431060846232,332.08,330.0875,347.0,349.18
2025-12-09,341.4,347.775,338.48,344.32,4267653,59.99074292850015,332.345,330.0875,347.0,349.18
2025-12-10,342.125,347.92,340.565,343.13,6789914,58.879979409769874,332.35,330.0875,346.945,349.18
2025-12-11,341.645,357.0,333.79,350.43,10158661,63.36159413717527,336.555,334.2925,346.9275,349.18
2025-12-12,351.54,362.71,349.0901,356.43,5483921,66.58514041441475,340.395,337.1475,346.535,349.18
2025-12-15,352.6,355.0,343.88,351.15,5480102,61.46052845561606,341.66999999999996,337.1475,344.125,347.70500000000004
2025-12-16,350.0,355.86,345.4301,347.89,4118161,58.46844586753093,343.41499999999996,337.1475,343.36645,346.94645
2025-12-17,347.89,357.8,347.8025,354.66,4371591,62.5462668026248,346.21,337.1475,341.3202,346.94645
2025-12-18,355.87,358.34,351.3636,355.81,3352747,63.20712390403148,348.25,337.1475,338.615225,346.94645
2025-12-19,355.525,357.55,351.59,355.86,8706340,63.23749597326342,348.25,337.1475,338.05645,346.94645
2025-12-22,355.59,359.5706,354.7,357.53,2960799,64.29757800273839,348.25,337.1475,338.05645,346.94645
2025-12-23,357.47,359.6699,350.58,352.42,3052537,58.718077424317926,348.25,337.1475,337.57894999999996,346.94645
2025-12-24,352.21,354.75,351.11,352.98,1166487,59.13656960238906,353.29499999999996,337.1475,337.44145,346.94645
2025-12-26,352.5,356.23,352.2819,353.8,1455122,59.77953124773349,351.77495,337.1475,336.325,345.83000000000004
2025-12-29,353.37,356.68,351.16,353.16,2794007,58.99925643517661,352.54999999999995,337.1475,333.5125,343.01750000000004
2025-12-30,352.03,355.2699,350.009,352.51,2252633,58.168825642121945,353.7362,337.1475,331.96999999999997,341.475
2025-12-31,351.01,352.88,349.69,349.99,2116207,54.940190742612735,354.67994999999996,339.14,331.7175,341.22249999999997
2026-01-02,350.675,351.12,331.64,333.3,5643504,39.35867790553298,345.65495,339.14,331.7175,341.22249999999997
2026-01-05,330.11,334.47,327.44,331.56,5012050,38.14410257587791,343.55494999999996,339.405,331.7175,341.22249999999997
2026-01-06,330.0,336.4,329.5,335.99,3187432,42.969471381179424,343.55494999999996,339.40999999999997,330.155,341.22249999999997
2026-01-07,336.24,342.78,334.6226,338.1,3183059,45.16369553612512,342.06,339.40999999999997,329.8125,341.22249999999997
2026-01-08,337.38,343.95,334.675,339.04,3107661,46.157562800910426,342.06,340.395,328.655,341.22249999999997
2026-01-09,335.875,335.875,328.0,333.4,1556646,41.318705170838676,342.06,341.66999999999996,328.655,340.9475
