start,end,n_bars,total_return,cagr,max_drawdown,ann_factor,sharpe,avg_bar_return,vol_bar,turnover_sum,n_position_changes,asset,n_trades,win_rate,profit_factor
2024-02-01 00:00:00,2026-01-21 00:00:00,721,0.03831290354541106,0.019255786659218677,-0.5068612105887079,365.7572916666667,0.2777281370098597,0.0003589857985332874,0.02472030835624799,217.0,119,BTC-USD,108,0.5925925925925926,0.9703588168919651
2024-02-01 00:00:00,2026-01-21 00:00:00,721,3.8121461358781916,1.2189360752107827,-0.5643906975857764,365.7572916666667,1.4916781692633974,0.002855166693188587,0.03660604685927587,287.0,149,ETH-USD,143,0.6223776223776224,1.9779468541525165
2021-01-25 00:00:00,2026-01-21 00:00:00,1292,0.012225452568489947,0.0024389031917926296,-0.17737059788530762,259.0027442371021,0.06977745533763278,1.876761057553815e-05,0.0043285858828362766,511.0,411,EURUSD=X,255,0.5764705882352941,1.3962298832501894
