start,end,n_bars,total_return,cagr,max_drawdown,sharpe,avg_bar_return,vol_bar,turnover_sum,n_position_changes,asset
2025-07-14 00:00:00,2026-01-09 00:00:00,180,0.6666854269218843,1.8359134227634812,-0.11341450263870889,4.525777682762096,0.002917652463824325,0.012320702055793002,50.41409868541217,158,BTC-USD
2025-07-14 00:00:00,2026-01-09 00:00:00,180,0.6764525479640169,1.869928013684428,-0.11480979393507151,4.572801641330635,0.0029502074030814196,0.012330063061478604,24.30274597489492,160,ETH-USD
2025-07-14 00:00:00,2026-01-09 00:00:00,129,0.08818062285842188,0.18819704761646716,-0.03700524682166839,2.78352624310653,0.0006657406403189662,0.004570933062916722,76.0,37,EURUSD=X
