Date,strategy_ret,equity,close
2025-07-14,0.0,1.0,1.0
2025-07-15,0.019414103387368487,1.0194141033873685,1.0194141033873685
2025-07-16,0.02278966674217207,1.0426462110758368,1.0426462110758368
2025-07-17,0.007764720563938325,1.0507420675518897,1.0507420675518897
2025-07-18,0.0033787820048846173,1.054292295941509,1.054292295941509
2025-07-19,0.006204255721944496,1.060833394951206,1.060833394951206
2025-07-20,0.020284751866326167,1.082352137139304,1.082352137139304
2025-07-21,0.0011814333882194294,1.083630864091931,1.083630864091931
2025-07-22,0.006396304563073811,1.0905620971326098,1.0905620971326098
2025-07-23,-0.00847852458642843,1.081315739579044,1.081315739579044
2025-07-24,0.008707544169407111,1.0907313441425037,1.0907313441425037
2025-07-25,0.0039777110207811495,1.095069958230811,1.095069958230811
2025-07-26,0.0019886136700379697,1.0972476293193967,1.0972476293193967
2025-07-27,-0.024927065614974125,1.0698964656674772,1.0698964656674772
2025-07-28,0.015173581613436626,1.08613062700721,1.08613062700721
2025-07-29,0.00036311262457013526,1.0865250147498087,1.0865250147498087
2025-07-30,-0.0009394493229218556,1.0855042795603642,1.0855042795603642
2025-07-31,0.015446814739818293,1.102271863066013,1.102271863066013
2025-08-01,0.030666988623090547,1.1360752217502115,1.1360752217502115
2025-08-02,-0.017714074277717262,1.115950700887054,1.115950700887054
2025-08-03,0.022849729902602478,1.1414498729869431,1.1414498729869431
2025-08-04,0.023820199533612547,1.1686394367191086,1.1686394367191086
2025-08-05,-0.012423720277440356,1.154120587252125,1.154120587252125
2025-08-06,0.011689946146207294,1.1676121947633313,1.1676121947633313
2025-08-07,0.028153254964308132,1.200484278581939,1.200484278581939
2025-08-08,0.005647988134940218,1.207264599543552,1.207264599543552
2025-08-09,0.03085713241933502,1.2445173231568427,1.2445173231568427
2025-08-10,0.010785299339365506,1.2579398150201153,1.2579398150201153
2025-08-11,-0.0017778260301091378,1.255703416872662,1.255703416872662
2025-08-12,0.026411547049798312,1.2888684867479867,1.2888684867479867
2025-08-13,-0.02100680865052031,1.2617934730711862,1.2617934730711862
2025-08-14,0.028956515186836413,1.2983306149368232,1.2983306149368232
2025-08-15,0.0090415923895835,1.3100695911439992,1.3100695911439992
2025-08-16,0.0018780884481686133,1.3125300177094237,1.3125300177094237
2025-08-17,-0.005316231960214801,1.3055523036805357,1.3055523036805357
2025-08-18,-0.00910258236235271,1.2936684063079242,1.2936684063079242
2025-08-19,-0.008301236419611576,1.28292935901858,1.28292935901858
2025-08-20,0.025028388232221477,1.315039013090612,1.315039013090612
2025-08-21,-0.00363688327401801,1.3102563696992215,1.3102563696992215
2025-08-22,0.03799239217514037,1.36003614354681,1.36003614354681
2025-08-23,0.011326742143591861,1.3754409222507298,1.3754409222507298
2025-08-24,0.007923566344669397,1.3863393196513565,1.3863393196513565
2025-08-25,0.037564330602801344,1.4384162281824027,1.4384162281824027
2025-08-26,-0.004707975578283914,1.4316441997087126,1.4316441997087126
2025-08-27,0.008205565328261851,1.4433916497162496,1.4433916497162496
2025-08-28,-0.004334005940929512,1.4371359817312914,1.4371359817312914
2025-08-29,0.023588027401973743,1.4710351846487315,1.4710351846487315
2025-08-30,0.002289471661792387,1.4744030780174844,1.4744030780174844
2025-08-31,-0.004803701536789662,1.4673204856857645,1.4673204856857645
2025-09-01,0.009006657284948575,1.4805361384275204,1.4805361384275204
2025-09-02,0.002936216347906029,1.484883312840837,1.484883312840837
2025-09-03,-0.009193385115771299,1.471232208693909,1.471232208693909
2025-09-04,0.010962324561454295,1.4873603336708767,1.4873603336708767
2025-09-05,0.0013419742519701352,1.489356332942065,1.489356332942065
2025-09-06,-0.00574728415656936,1.4807965788862607,1.4807965788862607
2025-09-07,0.007607633466210739,1.4920619364964463,1.4920619364964463
2025-09-08,0.002703077606213633,1.4960950957040735,1.4960950957040735
2025-09-09,-0.0014580104854911753,1.493913773367245,1.493913773367245
2025-09-10,0.009936321953589566,1.5087577815903237,1.5087577815903237
2025-09-11,0.014179742311936824,1.530151578144404,1.530151578144404
2025-09-12,0.020782545184445517,1.5619520224562404,1.5619520224562404
2025-09-13,0.004180430489534814,1.568481654314107,1.568481654314107
2025-09-14,0.003743341779338827,1.5743530172208275,1.5743530172208275
2025-09-15,0.0055785967013542255,1.5831356977694626,1.5831356977694626
2025-09-16,0.005498033067756998,1.5918398301865457,1.5918398301865457
2025-09-17,-0.004781636360197665,1.584228230974915,1.584228230974915
2025-09-18,-0.0008880880967284677,1.5828212967404849,1.5828212967404849
2025-09-19,0.013847775998720854,1.6047398515037519,1.6047398515037519
2025-09-20,-0.0014395233675912333,1.6024297909886074,1.6024297909886074
2025-09-21,0.005760812386257141,1.611661088376642,1.611661088376642
2025-09-22,0.024186943740868494,1.6506422444505546,1.6506422444505546
2025-09-23,0.004806738164697344,1.6585764495232167,1.6585764495232167
2025-09-24,0.002780907794334949,1.6631887976991964,1.6631887976991964
2025-09-25,-0.03579554490626439,1.6036540484035589,1.6036540484035589
