Date,Open,High,Low,Close,Volume,RSI14,Tenkan,Kijun,SenkouA,SenkouB
2025-07-14,1.16684,1.16978,1.16546,1.16642,,,,,,
2025-07-15,1.16643,1.16928,1.15931,1.16006,,,,,,
2025-07-16,1.16006,1.1721,1.15627,1.16357,,,,,,
2025-07-17,1.16353,1.16426,1.15608,1.15984,,,,,,
2025-07-18,1.15986,1.16717,1.15986,1.16224,,,,,,
2025-07-21,1.16349,1.17168,1.16149,1.16937,,,,,,
2025-07-22,1.1693,1.17606,1.16791,1.17493,,,,,,
2025-07-23,1.17509,1.17752,1.17112,1.17701,,,,,,
2025-07-24,1.17706,1.17887,1.17311,1.17472,,,1.167475,,,
2025-07-25,1.17476,1.1761,1.17044,1.17439,,,1.167475,,,
2025-07-28,1.17614,1.17703,1.15855,1.15905,,,1.167475,,,
2025-07-29,1.15899,1.15993,1.15194,1.15486,,,1.165405,,,
2025-07-30,1.15481,1.15723,1.14012,1.14085,,,1.1594950000000002,,,
2025-07-31,1.14085,1.14608,1.14063,1.14176,,,1.1594950000000002,,,
2025-08-01,1.14171,1.15883,1.13917,1.15693,,29.28540700012178,1.15902,,,
2025-08-04,1.15917,1.15959,1.15503,1.15697,,29.31896310094939,1.15902,,,
2025-08-05,1.15697,1.15879,1.15281,1.15745,,29.74976356674945,1.15902,,,
2025-08-06,1.15748,1.16686,1.15649,1.16583,,36.97233632773307,1.1581000000000001,,,
2025-08-07,1.16583,1.16984,1.16113,1.16654,,37.55809575626248,1.1581000000000001,,,
2025-08-08,1.16659,1.16791,1.16295,1.16427,,36.39352886373415,1.154505,,,
2025-08-11,1.16465,1.16756,1.15904,1.16159,,35.01318859518763,1.154505,,,
2025-08-12,1.16172,1.16971,1.15989,1.16744,,40.333064229023705,1.154505,,,
2025-08-13,1.16748,1.17303,1.16708,1.17057,,43.02067696758514,1.1561,,,
2025-08-14,1.17057,1.17152,1.16311,1.16513,,39.67567394900416,1.16292,,,
2025-08-15,1.16511,1.17152,1.16464,1.17011,,43.97055114780338,1.16292,,,
2025-08-18,1.17142,1.17144,1.16562,1.16622,,41.485909127129105,1.16476,1.15902,,
2025-08-19,1.16618,1.1693,1.16402,1.16475,,40.553340150842345,1.166035,1.15902,,
2025-08-20,1.16474,1.16735,1.16223,1.16525,,41.038834040236964,1.166035,1.15902,,
