run,path,asset,model,model_run,mode,signal_source,portfolio_weighting,m_total_return,m_cagr,m_sharpe,m_max_drawdown,m_n_bars,m_turnover_sum,m_avg_bar_return,m_vol_bar,m_ann_factor,t_n_trades,t_win_rate,t_profit_factor,finance_score,trade_score,reliability_score,principle_flags,n_principle_flags,stress_total_return_bps10,stress_sharpe_bps10,stress_total_return_bps20,stress_sharpe_bps20,stress_total_return_bps35,stress_sharpe_bps35,ml_quality_score,cv_present,n_folds,cv_metric,cv_mean,cv_std,calibration_quality_score,pass_finance,pass_stress,pass_ml,promotion_score,decision
bt_crypto_5y_ETH-USD_rf_wv_cwt_morlet_ar5,C:\Users\dunnm\source\repos\finance-scrapers-portfolio\artifacts\backtests\bt_crypto_5y_ETH-USD_rf_wv_cwt_morlet_ar5,ETH-USD,rf,,long_short,predict,,0.07219734620523721,0.036252321804359555,0.6417388899395787,-0.05251455033013863,716.0,14.16556680136409,0.00010197898087763467,0.0030391414330816127,365.76083916083917,240,0.5541666666666667,1.2858584766698113,0.4899943308394119,0.5109279811680818,0.4973211084544464,,0,0.05803177940387312,0.5172390980956536,0.04386621260250903,0.39273930625172826,0.022617862400462894,0.20598961848584044,0.0,,,,,,,False,False,False,0.30298205761882513,reject
bt_crypto_5y_ETH-USD_hgb_wv_cwt_morlet,C:\Users\dunnm\source\repos\finance-scrapers-portfolio\artifacts\backtests\bt_crypto_5y_ETH-USD_hgb_wv_cwt_morlet,ETH-USD,hgb,,long_short,predict,,0.10421823717920264,0.05194767231017128,0.9020760839049966,-0.06344008613035546,716.0,22.22637462539012,0.00014306542403255289,0.003033123683289513,365.76083916083917,238,0.5042016806722689,1.1151130349777063,0.5464704707864027,0.3466538069164384,0.4765346384319152,,0,0.08199186255381252,0.7063430669411584,0.0597654879284224,0.5106100499773202,0.026425925990337218,0.21701052453156283,0.0,,,,,,,False,True,False,0.3003898048858524,reject
bt_crypto_5y_SOL-USD_rf_proba_hmm_fft,C:\Users\dunnm\source\repos\finance-scrapers-portfolio\artifacts\backtests\bt_crypto_5y_SOL-USD_rf_proba_hmm_fft,SOL-USD,rf,,long_short,proba,,0.06946995356816732,0.034904932521358845,0.7750614258972884,-0.05883966967190635,716.0,10.129689483599517,9.664629156798293e-05,0.0023847764474620894,365.76083916083917,135,0.5037037037037037,1.2074658960968456,0.5152014823799363,0.38734113472506193,0.4704503607007303,,0,0.0593402640845678,0.6616037092583281,0.04921057460096828,0.5481459926193678,0.03401604037556901,0.3779594176609273,0.0,,,,,,,False,True,False,0.2998586478318543,reject
bt_crypto_5y_ETH-USD_rf_wv_cwt_morlet,C:\Users\dunnm\source\repos\finance-scrapers-portfolio\artifacts\backtests\bt_crypto_5y_ETH-USD_rf_wv_cwt_morlet,ETH-USD,rf,,long_short,predict,,0.06827929233817831,0.03431619384057161,0.6100898122721339,-0.052514550330138965,716.0,13.781692447200097,9.685662071290718e-05,0.0030362263311654665,365.76083916083917,239,0.5523012552301255,1.285420174712887,0.4819877959503311,0.5074662752735188,0.4909052637134468,,0,0.054497599890978216,0.4888475610017268,0.040715907443778114,0.3676053097313197,0.020043368772977972,0.18574193282570914,0.0,,,,,,,False,False,False,0.2975682932722447,reject
bt_crypto_5y_ETH-USD_hgb_proba_hmm_wavelet,C:\Users\dunnm\source\repos\finance-scrapers-portfolio\artifacts\backtests\bt_crypto_5y_ETH-USD_hgb_proba_hmm_wavelet,ETH-USD,hgb,,long_short,proba,,0.06938949582010157,0.03486515919478239,1.320038816154309,-0.02042118307475216,716.0,9.543081001462824,9.463885226241056e-05,0.001371138625712329,365.76083916083917,57,0.45614035087719296,1.0013602849399434,0.6421687897940276,0.21135774225806223,0.4113849231564397,weak_profit_factor,1,0.05984641481863874,1.1341330650857937,0.050303333817175916,0.9482273140172789,0.035988712314981686,0.6693686874145062,0.0,,,,,,,False,True,False,0.2973787562873378,reject
bt_crypto_5y_SOL-USD_mlp_wv_dwt_db8_ar5,C:\Users\dunnm\source\repos\finance-scrapers-portfolio\artifacts\backtests\bt_crypto_5y_SOL-USD_mlp_wv_dwt_db8_ar5,SOL-USD,mlp,,long_short,predict,,0.04324664166689063,0.021863289249803408,0.5287877859280751,-0.049101397317002804,716.0,10.48243392614382,6.16114300418579e-05,0.0022283247118435007,365.76083916083917,117,0.5641025641025641,1.3679112950333752,0.4599156688252381,0.5652395699445059,0.49677903421698183,,0,0.03276420774074681,0.40313583464102737,0.022281773814602987,0.2774838833539797,0.0065581229253872594,0.08900595642340818,0.0,,,,,,,False,False,False,0.2940397600708885,reject
bt_crypto_5y_ETH-USD_rf_fft,C:\Users\dunnm\source\repos\finance-scrapers-portfolio\artifacts\backtests\bt_crypto_5y_ETH-USD_rf_fft,ETH-USD,rf,,long_short,predict,,0.06343427385240252,0.0319171913479257,0.5542649991854397,-0.06483520881612759,716.0,14.161163272639264,9.080729282910028e-05,0.0031332992631054666,365.76083916083917,248,0.5524193548387096,1.2890521187520836,0.4609450021629646,0.5093073244061794,0.47787181494808983,,0,0.04927311057976326,0.4335440521511076,0.035111947307124,0.31282310511677536,0.013870202398165096,0.13174168456527713,0.0,,,,,,,False,False,False,0.28629123110520754,reject
bt_crypto_5y_ETH-USD_rf_voltarget,C:\Users\dunnm\source\repos\finance-scrapers-portfolio\artifacts\backtests\bt_crypto_5y_ETH-USD_rf_voltarget,ETH-USD,rf,,long_short,predict,,0.06343427385240252,0.0319171913479257,0.5542649991854397,-0.06483520881612759,716.0,14.161163272639264,9.080729282910028e-05,0.0031332992631054666,365.76083916083917,248,0.5524193548387096,1.2890521187520836,0.4609450021629646,0.5093073244061794,0.47787181494808983,,0,0.04927311057976326,0.4335440521511076,0.035111947307124,0.31282310511677536,0.013870202398165096,0.13174168456527713,0.0,,,,,,,False,False,False,0.28629123110520754,reject
bt_btc_trailing_d5_fix,C:\Users\dunnm\source\repos\finance-scrapers-portfolio\artifacts\backtests\bt_btc_trailing_d5_fix,BTC-USD,ml_outputs_btc\model.joblib,ml_outputs_btc,long_short,predict,,0.2024189456844152,0.4597276170573683,1.882330784335115,-0.08912404633061466,128.0,181.0,0.0015645848899578743,0.015885405271494644,,0,,,0.7956636213599444,0.0,0.5171813538839639,,0,0.021418945684415214,,-0.15958105431558478,,-0.43108105431558486,,0.0,False,,,,,0.0,False,False,False,0.28444974463618017,reject
bt_btc_trailing_d5,C:\Users\dunnm\source\repos\finance-scrapers-portfolio\artifacts\backtests\bt_btc_trailing_d5,BTC-USD,ml_outputs_btc\model.joblib,ml_outputs_btc,long_short,predict,,0.2662396202338637,0.6231519124322429,1.8772766991366994,-0.1113557843399795,128.0,57.0,0.0020660369606051985,0.021033178581977112,,0,,,0.7940517409536108,0.0,0.516133631619847,,0,0.20923962023386372,,0.15223962023386373,,0.0667396202338637,,0.0,False,,,,,0.0,False,False,False,0.2838734973909159,reject
bt_crypto_5y_ETH-USD_hgb_fft,C:\Users\dunnm\source\repos\finance-scrapers-portfolio\artifacts\backtests\bt_crypto_5y_ETH-USD_hgb_fft,ETH-USD,hgb,,long_short,predict,,0.0984498063776118,0.04913682618690207,0.8313761723446708,-0.06833267065105786,716.0,21.54829511239096,0.0001360470380591816,0.0031296092757696504,365.76083916083917,247,0.4979757085020243,1.056643151559441,0.5277064803886267,0.3094469080802909,0.45131563008070913,,0,0.07690151126522085,0.6474648891030294,0.055353216152829884,0.463553605861388,0.02303077348424344,0.18768668099892596,0.0,,,,,,,False,False,False,0.2829901169839941,reject
bt_crypto_5y_ETH-USD_hgb_voltarget,C:\Users\dunnm\source\repos\finance-scrapers-portfolio\artifacts\backtests\bt_crypto_5y_ETH-USD_hgb_voltarget,ETH-USD,hgb,,long_short,predict,,0.0984498063776118,0.04913682618690207,0.8313761723446708,-0.06833267065105786,716.0,21.54829511239096,0.0001360470380591816,0.0031296092757696504,365.76083916083917,247,0.4979757085020243,1.056643151559441,0.5277064803886267,0.3094469080802909,0.45131563008070913,,0,0.07690151126522085,0.6474648891030294,0.055353216152829884,0.463553605861388,0.02303077348424344,0.18768668099892596,0.0,,,,,,,False,False,False,0.2829901169839941,reject
bt_crypto_5y_ETH-USD_rf_baseline,C:\Users\dunnm\source\repos\finance-scrapers-portfolio\artifacts\backtests\bt_crypto_5y_ETH-USD_rf_baseline,ETH-USD,rf,,long_short,predict,,0.311600612036236,0.1486234432610749,0.5513359304778613,-0.37322705792498767,716.0,67.0,0.0005844262167968881,0.02027271878130329,365.76083916083917,33,0.6060606060606061,2.154306494141015,0.32685432272911674,0.9231060606060606,0.455542430986047,drawdown_too_high,1,0.244600612036236,0.46305876354325276,0.177600612036236,0.3747815966086441,0.077100612036236,0.2423658462067312,0.0,,,,,,,False,False,False,0.2786569567879742,reject
bt_crypto_5y_ETH-USD_mlp_hmm,C:\Users\dunnm\source\repos\finance-scrapers-portfolio\artifacts\backtests\bt_crypto_5y_ETH-USD_mlp_hmm,ETH-USD,mlp,,long_short,predict,,0.06516701408243275,0.032775767593589133,0.5843629078626118,-0.07819011145733656,716.0,2.8863964981322656,9.27835399015515e-05,0.003036595183625024,365.76083916083917,241,0.5145228215767634,1.1065540169789996,0.46046563448588995,0.3608642453998858,0.42560514830578855,,0,0.062280617584300486,0.5589733773434422,0.05939422108616822,0.5335838468242726,0.05506462633896982,0.4954995510455184,0.0,,,,,,,False,True,False,0.27410162008000416,reject
bt_crypto_5y_ETH-USD_mlp_proba_hmm_fft,C:\Users\dunnm\source\repos\finance-scrapers-portfolio\artifacts\backtests\bt_crypto_5y_ETH-USD_mlp_proba_hmm_fft,ETH-USD,mlp,,long_short,proba,,0.06516701408243275,0.032775767593589133,0.5843629078626118,-0.07819011145733656,716.0,2.8863964981322656,9.27835399015515e-05,0.003036595183625024,365.76083916083917,241,0.5145228215767634,1.1065540169789996,0.46046563448588995,0.3608642453998858,0.42560514830578855,,0,0.062280617584300486,0.5589733773434422,0.05939422108616822,0.5335838468242726,0.05506462633896982,0.4954995510455184,0.0,,,,,,,False,True,False,0.27410162008000416,reject
bt_crypto_5y_ETH-USD_mlp_fft,C:\Users\dunnm\source\repos\finance-scrapers-portfolio\artifacts\backtests\bt_crypto_5y_ETH-USD_mlp_fft,ETH-USD,mlp,,long_short,predict,,0.0628090784159594,0.03160723778197316,0.5492222205489767,-0.07930060598449595,716.0,2.172888234836039,8.998764651360543e-05,0.0031335266780781056,365.76083916083917,249,0.5180722891566265,1.1233095761400678,0.4512056898293263,0.37461581528712684,0.42439923373955646,,0,0.06063619018112336,0.5307001483755956,0.05846330194628732,0.5121780762022146,0.05520396959403326,0.484394967942143,0.0,,,,,,,False,True,False,0.2718329342719222,reject
bt_crypto_5y_ETH-USD_mlp_voltarget,C:\Users\dunnm\source\repos\finance-scrapers-portfolio\artifacts\backtests\bt_crypto_5y_ETH-USD_mlp_voltarget,ETH-USD,mlp,,long_short,predict,,0.0628090784159594,0.03160723778197316,0.5492222205489767,-0.07930060598449595,716.0,2.172888234836039,8.998764651360543e-05,0.0031335266780781056,365.76083916083917,249,0.5180722891566265,1.1233095761400678,0.4512056898293263,0.37461581528712684,0.42439923373955646,,0,0.06063619018112336,0.5307001483755956,0.05846330194628732,0.5121780762022146,0.05520396959403326,0.484394967942143,0.0,,,,,,,False,True,False,0.2718329342719222,reject
bt_crypto_5y_ETH-USD_rf_proba_hmm_fft,C:\Users\dunnm\source\repos\finance-scrapers-portfolio\artifacts\backtests\bt_crypto_5y_ETH-USD_rf_proba_hmm_fft,ETH-USD,rf,,long_short,proba,,0.03065968201904634,0.01554647348254079,0.4625895819697985,-0.0404721901767402,716.0,6.934498580020802,4.3816309408449344e-05,0.0018115008806612045,365.76083916083917,83,0.6024096385542169,1.5368754830094573,0.4466779351965391,0.7083108348241354,0.4582494500661978,low_sharpe,1,0.02372518343902554,0.3603398697634543,0.016790684859004736,0.25809015755711007,0.006388936988973536,0.10471558924759373,0.0,,,,,,,False,False,False,0.2713939593531921,reject
bt_crypto_5y_ETH-USD_hgb_wavelet,C:\Users\dunnm\source\repos\finance-scrapers-portfolio\artifacts\backtests\bt_crypto_5y_ETH-USD_hgb_wavelet,ETH-USD,hgb,,long_short,predict,,0.048176058999606086,0.024326970738691722,0.8277118047162982,-0.03655287545887209,716.0,10.559011150882803,6.691044890712742e-05,0.0015460139099093002,365.76083916083917,62,0.45161290322580644,1.067640517239786,0.53495746279401,0.23326081340306498,0.42936363550717926,,0,0.03761704784872329,0.6452821518674954,0.02705803669784048,0.4628524990186928,0.011219519971516274,0.1892080197454886,0.0,,,,,,,False,False,False,0.27086393695535055,reject
bt_crypto_5y_ETH-USD_hgb_wv_dwt_db8,C:\Users\dunnm\source\repos\finance-scrapers-portfolio\artifacts\backtests\bt_crypto_5y_ETH-USD_hgb_wv_dwt_db8,ETH-USD,hgb,,long_short,predict,,0.048176058999606086,0.024326970738691722,0.8277118047162982,-0.03655287545887209,716.0,10.559011150882803,6.691044890712742e-05,0.0015460139099093002,365.76083916083917,62,0.45161290322580644,1.067640517239786,0.53495746279401,0.23326081340306498,0.42936363550717926,,0,0.03761704784872329,0.6452821518674954,0.02705803669784048,0.4628524990186928,0.011219519971516274,0.1892080197454886,0.0,,,,,,,False,False,False,0.27086393695535055,reject
bt_crypto_5y_SOL-USD_rf_baseline,C:\Users\dunnm\source\repos\finance-scrapers-portfolio\artifacts\backtests\bt_crypto_5y_SOL-USD_rf_baseline,SOL-USD,rf,,long_short,predict,,0.5408631770804102,0.24714584275657692,0.7292582618645971,-0.44684605755903095,716.0,47.0,0.0008499207014339493,0.022289260091420036,365.76083916083917,23,0.6521739130434783,4.774722829627156,0.35521902254067655,0.9533333333333334,0.40455903131810644,"drawdown_too_high,too_few_trades",2,0.4938631770804102,0.6729350015672912,0.44686317708041023,0.6166117412699854,0.3763631770804102,0.5321268508240268,0.0,,,,,,,False,True,False,0.2687533478202075,reject
bt_btc_trailing_atr,C:\Users\dunnm\source\repos\finance-scrapers-portfolio\artifacts\backtests\bt_btc_trailing_atr,BTC-USD,ml_outputs_btc\model.joblib,ml_outputs_btc,long_short,predict,,0.20700693949639626,0.4711795779371786,1.5539519469135656,-0.11638325838813235,128.0,69.0,0.001684571257407098,0.020717956351131453,,0,,,0.7385675321787233,0.0,0.48006889591617014,,0,0.13800693949639625,,0.06900693949639625,,-0.034493060503603734,,0.0,False,,,,,0.0,False,False,False,0.2640378927538936,reject
bt_crypto_5y_ETH-USD_hgb_baseline,C:\Users\dunnm\source\repos\finance-scrapers-portfolio\artifacts\backtests\bt_crypto_5y_ETH-USD_hgb_baseline,ETH-USD,hgb,,long_short,predict,,1.0464998412438646,0.4417068557121284,1.138289911620618,-0.368633608137397,716.0,123.0,0.0012017918726404278,0.0201917973276776,365.76083916083917,61,0.47540983606557374,1.1188068334182628,0.5200722449871539,0.2979302881529723,0.3623225600951903,drawdown_too_high,1,0.9234998412438646,0.9755793615555237,0.8004998412438646,0.8128688114904293,0.6159998412438646,0.5688029863927878,0.0,,,,,,,False,True,False,0.2602425689141369,reject
bt_crypto_5y_ETH-USD_mlp_wv_cwt_morlet,C:\Users\dunnm\source\repos\finance-scrapers-portfolio\artifacts\backtests\bt_crypto_5y_ETH-USD_mlp_wv_cwt_morlet,ETH-USD,mlp,,long_short,predict,,0.05698982598084901,0.028717933434200482,0.5164753721309998,-0.07930060598449695,716.0,2.850967747835204,8.202222211425765e-05,0.0030372498282165844,365.76083916083917,240,0.5125,1.0732971019520392,0.4423446747692403,0.34235869587841755,0.4073495821574523,,0,0.0541388582330138,0.4914028878117635,0.0512878904851786,0.4663304034925273,0.04701143886342579,0.4287216770136729,0.0,,,,,,,False,False,False,0.25901705044853834,reject
bt_eurusd_rescore_EURUSD=X_hgb_baseline,C:\Users\dunnm\source\repos\finance-scrapers-portfolio\artifacts\backtests\bt_eurusd_rescore_EURUSD=X_hgb_baseline,EURUSD=X,hgb,,long_short,predict,,0.0064288410412458585,0.0012904288540482867,0.05161840649896899,-0.0758276872708944,1287.0,125.0,8.433971951489475e-06,0.002629502754171336,258.99545454545455,62,0.6129032258064516,2.475420329744083,0.3192219579287197,0.9350806451612903,0.4547724984601194,low_sharpe,1,-0.11857115895875414,-0.5428159565142626,-0.24357115895875414,-1.1372503195274943,-0.43107115895875414,-2.0289018640473415,0.0,,,,,,,False,False,False,0.2501248741530657,reject
bt_eurusd_sweep5y_dbwavelet_EURUSD=X_hgb_baseline,C:\Users\dunnm\source\repos\finance-scrapers-portfolio\artifacts\backtests\bt_eurusd_sweep5y_dbwavelet_EURUSD=X_hgb_baseline,EURUSD=X,hgb,,long_short,predict,,0.0064288410412458585,0.0012904288540482867,0.05161840649896899,-0.0758276872708944,1287.0,125.0,8.433971951489475e-06,0.002629502754171336,258.99545454545455,62,0.6129032258064516,2.475420329744083,0.3192219579287197,0.9350806451612903,0.4547724984601194,low_sharpe,1,-0.11857115895875414,-0.5428159565142626,-0.24357115895875414,-1.1372503195274943,-0.43107115895875414,-2.0289018640473415,0.0,,,,,,,False,False,False,0.2501248741530657,reject
bt_eurusd_sweep5y_EURUSD=X_hgb_baseline,C:\Users\dunnm\source\repos\finance-scrapers-portfolio\artifacts\backtests\bt_eurusd_sweep5y_EURUSD=X_hgb_baseline,EURUSD=X,hgb,,long_short,predict,,0.0064288410412458585,0.0012904288540482867,0.05161840649896899,-0.0758276872708944,1287.0,125.0,8.433971951489475e-06,0.002629502754171336,258.99545454545455,62,0.6129032258064516,2.475420329744083,0.3192219579287197,0.9350806451612903,0.4547724984601194,low_sharpe,1,-0.11857115895875414,-0.5428159565142626,-0.24357115895875414,-1.1372503195274943,-0.43107115895875414,-2.0289018640473415,0.0,,,,,,,False,False,False,0.2501248741530657,reject
bt_eurusd_sweep5y_wavelet2_EURUSD=X_hgb_baseline,C:\Users\dunnm\source\repos\finance-scrapers-portfolio\artifacts\backtests\bt_eurusd_sweep5y_wavelet2_EURUSD=X_hgb_baseline,EURUSD=X,hgb,,long_short,predict,,0.0064288410412458585,0.0012904288540482867,0.05161840649896899,-0.0758276872708944,1287.0,125.0,8.433971951489475e-06,0.002629502754171336,258.99545454545455,62,0.6129032258064516,2.475420329744083,0.3192219579287197,0.9350806451612903,0.4547724984601194,low_sharpe,1,-0.11857115895875414,-0.5428159565142626,-0.24357115895875414,-1.1372503195274943,-0.43107115895875414,-2.0289018640473415,0.0,,,,,,,False,False,False,0.2501248741530657,reject
bt_eurusd_sweep5y_wavelet_EURUSD=X_hgb_baseline,C:\Users\dunnm\source\repos\finance-scrapers-portfolio\artifacts\backtests\bt_eurusd_sweep5y_wavelet_EURUSD=X_hgb_baseline,EURUSD=X,hgb,,long_short,predict,,0.0064288410412458585,0.0012904288540482867,0.05161840649896899,-0.0758276872708944,1287.0,125.0,8.433971951489475e-06,0.002629502754171336,258.99545454545455,62,0.6129032258064516,2.475420329744083,0.3192219579287197,0.9350806451612903,0.4547724984601194,low_sharpe,1,-0.11857115895875414,-0.5428159565142626,-0.24357115895875414,-1.1372503195274943,-0.43107115895875414,-2.0289018640473415,0.0,,,,,,,False,False,False,0.2501248741530657,reject
bt_crypto_5y_SOL-USD_mlp_proba_hmm_wavelet,C:\Users\dunnm\source\repos\finance-scrapers-portfolio\artifacts\backtests\bt_crypto_5y_SOL-USD_mlp_proba_hmm_wavelet,SOL-USD,mlp,,long_short,proba,,0.03323719126908897,0.016843066086844827,0.41050207427230506,-0.06232189056581583,716.0,9.809805781149471,4.818360534442047e-05,0.0022448252547669217,365.76083916083917,115,0.5652173913043478,1.4696490674896745,0.422066714382067,0.6129725151529621,0.40888374465188027,low_sharpe,1,0.023427385487939503,0.29377719061180724,0.01361757970679003,0.17705230695130939,-0.001097128964934177,0.001964981460562628,0.0,,,,,,,False,False,False,0.23816498257988236,reject
bt_crypto_5y_SOL-USD_rf_wv_cwt_ricker,C:\Users\dunnm\source\repos\finance-scrapers-portfolio\artifacts\backtests\bt_crypto_5y_SOL-USD_rf_wv_cwt_ricker,SOL-USD,rf,,long_short,predict,,0.05090498575265112,0.025688428459362145,0.48264346155658633,-0.06178435008884653,716.0,8.58024441836871,7.35973803871756e-05,0.00291631567292447,365.76083916083917,207,0.5265700483091788,1.360737542773984,0.44332062450931015,0.4963294787893556,0.38187372350732607,low_sharpe,1,0.04232474133428241,0.40405646199262957,0.033744496915913705,0.3254694624286728,0.020874130288360635,0.2075889630827378,0.0,,,,,,,False,False,False,0.23444075761117983,reject
bt_crypto_5y_SOL-USD_rf_wavelet,C:\Users\dunnm\source\repos\finance-scrapers-portfolio\artifacts\backtests\bt_crypto_5y_SOL-USD_rf_wavelet,SOL-USD,rf,,long_short,predict,,0.033157487843647804,0.01680299572495292,0.4017152978031505,-0.06530736333049114,716.0,11.284291467586229,4.818763189452358e-05,0.0022941183364622365,365.76083916083917,118,0.5254237288135594,1.6159655436030271,0.4181995034662823,0.6091760200450911,0.4050412842688654,low_sharpe,1,0.021873196376061575,0.2703308199818059,0.010588904908475347,0.13894634216046134,-0.0063375322929039996,-0.05813037457155563,0.0,,,,,,,False,False,False,0.23319368200991056,reject
bt_crypto_5y_SOL-USD_rf_wv_dwt_db8,C:\Users\dunnm\source\repos\finance-scrapers-portfolio\artifacts\backtests\bt_crypto_5y_SOL-USD_rf_wv_dwt_db8,SOL-USD,rf,,long_short,predict,,0.033157487843647804,0.01680299572495292,0.4017152978031505,-0.06530736333049114,716.0,11.284291467586229,4.818763189452358e-05,0.0022941183364622365,365.76083916083917,118,0.5254237288135594,1.6159655436030271,0.4181995034662823,0.6091760200450911,0.4050412842688654,low_sharpe,1,0.021873196376061575,0.2703308199818059,0.010588904908475347,0.13894634216046134,-0.0063375322929039996,-0.05813037457155563,0.0,,,,,,,False,False,False,0.23319368200991056,reject
bt_crypto_5y_SOL-USD_rf_wv_cwt_ricker_ar5,C:\Users\dunnm\source\repos\finance-scrapers-portfolio\artifacts\backtests\bt_crypto_5y_SOL-USD_rf_wv_cwt_ricker_ar5,SOL-USD,rf,,long_short,predict,,0.04869715529350005,0.024587078758158576,0.4631557243121377,-0.0638375144379476,716.0,8.238908457232116,7.066456251419634e-05,0.0029179190617015438,365.76083916083917,208,0.5288461538461539,1.3744613235106546,0.4370440041563116,0.5064883648105638,0.3813495303852999,low_sharpe,1,0.04045824683626793,0.3877365077799336,0.03221933837903582,0.31231729124772956,0.019860975693187646,0.19918846644942345,0.0,,,,,,,False,False,False,0.23316603855549467,reject
bt_eurusd_sweep5y_dbwavelet_EURUSD=X_rf_baseline,C:\Users\dunnm\source\repos\finance-scrapers-portfolio\artifacts\backtests\bt_eurusd_sweep5y_dbwavelet_EURUSD=X_rf_baseline,EURUSD=X,rf,,long_short,predict,,0.026982662512391675,0.0053723959227631735,0.1469879616247082,-0.09874610884508883,1287.0,63.0,2.419982812661548e-05,0.002649577244725735,258.99545454545455,31,0.5483870967741935,2.205190235463172,0.33138134949009035,0.8221774193548386,0.4231599739427521,low_sharpe,1,-0.036017337487608325,-0.15033707998550666,-0.09901733748760833,-0.44766212159572155,-0.19351733748760833,-0.8936496840110438,0.0,,,,,,,False,False,False,0.2327379856685137,reject
bt_eurusd_sweep5y_EURUSD=X_rf_baseline,C:\Users\dunnm\source\repos\finance-scrapers-portfolio\artifacts\backtests\bt_eurusd_sweep5y_EURUSD=X_rf_baseline,EURUSD=X,rf,,long_short,predict,,0.026982662512391675,0.0053723959227631735,0.1469879616247082,-0.09874610884508883,1287.0,63.0,2.419982812661548e-05,0.002649577244725735,258.99545454545455,31,0.5483870967741935,2.205190235463172,0.33138134949009035,0.8221774193548386,0.4231599739427521,low_sharpe,1,-0.036017337487608325,-0.15033707998550666,-0.09901733748760833,-0.44766212159572155,-0.19351733748760833,-0.8936496840110438,0.0,,,,,,,False,False,False,0.2327379856685137,reject
bt_eurusd_sweep5y_kernelcmp2_EURUSD=X_rf_baseline,C:\Users\dunnm\source\repos\finance-scrapers-portfolio\artifacts\backtests\bt_eurusd_sweep5y_kernelcmp2_EURUSD=X_rf_baseline,EURUSD=X,rf,,long_short,predict,,0.026982662512391675,0.0053723959227631735,0.1469879616247082,-0.09874610884508883,1287.0,63.0,2.419982812661548e-05,0.002649577244725735,258.99545454545455,31,0.5483870967741935,2.205190235463172,0.33138134949009035,0.8221774193548386,0.4231599739427521,low_sharpe,1,-0.036017337487608325,-0.15033707998550666,-0.09901733748760833,-0.44766212159572155,-0.19351733748760833,-0.8936496840110438,0.0,,,,,,,False,False,False,0.2327379856685137,reject
bt_eurusd_sweep5y_kernelcmp3_EURUSD=X_rf_baseline,C:\Users\dunnm\source\repos\finance-scrapers-portfolio\artifacts\backtests\bt_eurusd_sweep5y_kernelcmp3_EURUSD=X_rf_baseline,EURUSD=X,rf,,long_short,predict,,0.026982662512391675,0.0053723959227631735,0.1469879616247082,-0.09874610884508883,1287.0,63.0,2.419982812661548e-05,0.002649577244725735,258.99545454545455,31,0.5483870967741935,2.205190235463172,0.33138134949009035,0.8221774193548386,0.4231599739427521,low_sharpe,1,-0.036017337487608325,-0.15033707998550666,-0.09901733748760833,-0.44766212159572155,-0.19351733748760833,-0.8936496840110438,0.0,,,,,,,False,False,False,0.2327379856685137,reject
bt_eurusd_sweep5y_kernelcmp_EURUSD=X_rf_baseline,C:\Users\dunnm\source\repos\finance-scrapers-portfolio\artifacts\backtests\bt_eurusd_sweep5y_kernelcmp_EURUSD=X_rf_baseline,EURUSD=X,rf,,long_short,predict,,0.026982662512391675,0.0053723959227631735,0.1469879616247082,-0.09874610884508883,1287.0,63.0,2.419982812661548e-05,0.002649577244725735,258.99545454545455,31,0.5483870967741935,2.205190235463172,0.33138134949009035,0.8221774193548386,0.4231599739427521,low_sharpe,1,-0.036017337487608325,-0.15033707998550666,-0.09901733748760833,-0.44766212159572155,-0.19351733748760833,-0.8936496840110438,0.0,,,,,,,False,False,False,0.2327379856685137,reject
bt_eurusd_sweep5y_wavelet2_EURUSD=X_rf_baseline,C:\Users\dunnm\source\repos\finance-scrapers-portfolio\artifacts\backtests\bt_eurusd_sweep5y_wavelet2_EURUSD=X_rf_baseline,EURUSD=X,rf,,long_short,predict,,0.026982662512391675,0.0053723959227631735,0.1469879616247082,-0.09874610884508883,1287.0,63.0,2.419982812661548e-05,0.002649577244725735,258.99545454545455,31,0.5483870967741935,2.205190235463172,0.33138134949009035,0.8221774193548386,0.4231599739427521,low_sharpe,1,-0.036017337487608325,-0.15033707998550666,-0.09901733748760833,-0.44766212159572155,-0.19351733748760833,-0.8936496840110438,0.0,,,,,,,False,False,False,0.2327379856685137,reject
bt_eurusd_sweep5y_wavelet_EURUSD=X_rf_baseline,C:\Users\dunnm\source\repos\finance-scrapers-portfolio\artifacts\backtests\bt_eurusd_sweep5y_wavelet_EURUSD=X_rf_baseline,EURUSD=X,rf,,long_short,predict,,0.026982662512391675,0.0053723959227631735,0.1469879616247082,-0.09874610884508883,1287.0,63.0,2.419982812661548e-05,0.002649577244725735,258.99545454545455,31,0.5483870967741935,2.205190235463172,0.33138134949009035,0.8221774193548386,0.4231599739427521,low_sharpe,1,-0.036017337487608325,-0.15033707998550666,-0.09901733748760833,-0.44766212159572155,-0.19351733748760833,-0.8936496840110438,0.0,,,,,,,False,False,False,0.2327379856685137,reject
