Date,Open,High,Low,Close,Volume,wb_US_FP.CPI.TOTL.ZG
2026-01-05,146.24,148.67,145.06,146.13,3112853.0,
2026-01-06,150.29,164.98,150.29,158.15,5627828.0,
2026-01-07,160.0,164.7999,157.21,161.57,4198828.0,
2026-01-08,159.5,162.59,155.34,158.31,3332823.0,
2026-01-09,158.24,162.9,157.0,162.54,1377967.0,
