Date,Open,High,Low,Close,Volume,wb_US_FP.CPI.TOTL.ZG
2026-01-05,202.26,206.49,201.31,205.57,1516538.0,
2026-01-06,204.83,209.46,204.3,207.92,1623424.0,
2026-01-07,208.56,210.1,206.82,207.27,1287484.0,
2026-01-08,207.68,211.49,207.508,211.1,1640167.0,
2026-01-09,210.545,215.0,210.27,214.18,598911.0,
