Date,Open,High,Low,Close,Volume,wb_US_FP.CPI.TOTL.ZG
2025-01-10,291.37,292.605,284.47,284.96,2352388,
2025-01-13,281.42,287.04,279.8359,284.82,1869610,
2025-01-14,285.07,289.31,284.82,286.87,1137566,
2025-01-15,293.47,296.1925,290.735,290.94,1554209,
2025-01-16,290.44,293.35,288.69,290.08,1077281,
2025-01-17,296.25,296.25,290.62,291.45,1466127,
2025-01-21,294.62,297.75,294.05,296.91,1192088,
2025-01-22,297.42,302.21,297.01,301.45,1498497,
2025-01-23,297.61,301.5,297.5,301.08,1157580,
2025-01-24,301.18,302.55,300.13,300.83,764142,
2025-01-27,295.28,302.8499,293.57,299.07,1365493,
2025-01-28,306.0,314.1,301.28,309.93,2088987,
2025-01-29,307.3,308.0,302.2,304.17,1083711,
2025-01-30,306.8,311.5,306.6995,309.95,1255759,
2025-01-31,311.77,317.05,311.025,311.34,1285325,
2025-02-03,309.11,310.0,302.38,306.23,1447594,
2025-02-04,307.58,308.92,304.485,306.85,884744,
2025-02-05,306.87,311.64,303.97,311.36,947975,
2025-02-06,311.5,312.08,306.46,307.7,988061,
2025-02-07,308.5,310.19,300.14,301.15,1485871,
2025-02-10,303.77,308.72,301.64,304.99,1761632,
2025-02-11,302.06,304.28,298.0515,299.72,1375553,
2025-02-12,294.32,298.33,293.14,297.28,1400157,
2025-02-13,297.5,303.55,297.45,303.48,1288094,
2025-02-14,303.48,304.97,301.3,302.72,924111,
2025-02-18,300.0,300.52,291.02,295.66,2746349,
2025-02-19,293.68,299.67,292.41,299.06,1601502,
2025-02-20,298.93,298.93,289.89,291.02,1578613,
2025-02-21,290.04,291.39,284.51,285.0,1670215,
2025-02-24,287.0,287.16,280.51,285.26,1374192,
2025-02-25,285.04,285.78,280.66,283.72,1873591,
2025-02-26,284.26,289.5963,284.17,285.67,1295678,
2025-02-27,286.15,293.17,282.31,282.35,3083029,
2025-02-28,279.42,285.0,267.12,274.21,5094238,
2025-03-03,278.26,280.46,270.61,272.03,2524490,
2025-03-04,270.64,271.0,262.8,267.43,2430727,
2025-03-05,265.69,268.7499,262.72,267.24,1788828,
2025-03-06,262.41,266.5,259.24,260.39,1641717,
2025-03-07,259.58,261.345,252.175,259.75,3448343,
2025-03-10,256.61,256.925,246.31,248.4,3198642,
2025-03-11,247.56,254.38,246.95,250.85,2776658,
2025-03-12,254.5,255.905,250.11,251.85,2432090,
2025-03-13,251.85,252.665,244.85,246.93,1498391,
2025-03-14,248.99,254.8899,248.99,254.43,1303405,
2025-03-17,252.96,263.25,252.625,260.62,1785331,
2025-03-18,259.95,261.355,257.98,259.95,1509767,
2025-03-19,263.07,271.63,263.0,268.3,1930286,
2025-03-20,268.05,271.471,266.1359,267.82,1465445,
2025-03-21,262.45,268.38,262.45,267.25,2014388,
2025-03-24,271.96,272.305,269.02,269.19,1660804,
2025-03-25,270.59,273.79,270.59,273.08,1068536,
2025-03-26,271.71,274.26,270.285,271.21,1092851,
2025-03-27,268.5,273.52,268.2,269.81,1230461,
2025-03-28,267.29,268.57,260.93,261.63,1233412,
2025-03-31,259.02,262.17,255.18,261.8,1845016,
2025-04-01,261.18,264.9,258.275,264.61,1042881,
2025-04-02,260.12,269.67,259.35,267.93,1245655,
2025-04-03,256.98,260.43,254.03,257.15,1791070,
2025-04-04,250.11,252.66,244.39,245.51,3161429,
2025-04-07,237.625,253.96,232.67,243.62,3597346,
2025-04-08,249.71,251.49,235.195,238.84,1838404,
2025-04-09,238.08,265.14,237.2455,263.53,2456881,
2025-04-10,257.16,259.2,248.5848,256.92,2238847,
2025-04-11,256.92,260.7932,251.415,258.45,1274688,
2025-04-14,263.0,263.64,258.2,260.71,1261670,
2025-04-15,262.4,266.55,262.0,265.34,1082257,
2025-04-16,261.79,266.145,257.91,260.16,1323199,
2025-04-17,262.3,262.385,258.14,259.47,1053435,
2025-04-21,255.92,256.52,250.46,254.27,1277332,
2025-04-22,257.81,263.14,256.0404,261.14,1073030,
2025-04-23,265.49,270.8,263.58,264.44,1021885,
2025-04-24,265.54,272.77,265.025,271.71,1303510,
2025-04-25,271.3,272.2675,268.77,269.93,1308109,
2025-04-28,269.79,273.5564,269.42,271.47,1171975,
2025-04-29,270.8,273.18,270.4,272.89,820619,
2025-04-30,270.405,274.87,267.61,274.25,1226321,
2025-05-01,276.14,278.57,273.135,273.49,1303907,
2025-05-02,278.3,281.19,276.32,279.99,959634,
2025-05-05,278.19,283.27,278.19,280.07,894591,
2025-05-06,277.88,281.3,276.21,278.64,678259,
2025-05-07,279.38,284.77,279.37,283.36,1271178,
2025-05-08,284.89,291.35,284.06,289.62,1148983,
2025-05-09,289.8,291.99,285.77,287.48,906924,
2025-05-12,295.95,297.86,292.5159,293.2,1500040,
2025-05-13,294.18,298.83,292.95,297.01,1220271,
2025-05-14,295.85,297.99,294.65,295.54,1353254,
2025-05-15,294.97,297.18,294.4,295.78,1780917,
2025-05-16,296.1,298.21,294.82,298.08,1901746,
2025-05-19,294.59,297.25,293.0,295.9,1635597,
2025-05-20,294.59,295.9,292.27,295.84,1388343,
2025-05-21,292.77,297.79,291.8,292.93,1831367,
2025-05-22,292.39,296.44,292.37,295.0,2366754,
2025-05-23,295.0,304.8,291.5301,295.35,3197268,
2025-05-27,297.52,301.18,294.79,300.36,2132842,
2025-05-28,301.0,303.1,298.86,299.23,1477584,
2025-05-29,300.48,301.18,294.795,297.0,1250690,
2025-05-30,297.49,298.0,293.71,296.12,4533966,
2025-06-02,294.41,295.88,291.24,295.26,1023810,
2025-06-03,295.12,299.72,294.475,299.52,1525839,
2025-06-04,299.1,301.43,298.04,298.36,1031342,
2025-06-05,298.36,300.67,297.22,298.22,1091225,
2025-06-06,300.17,300.18,297.405,297.86,941748,
2025-06-09,297.0,298.785,290.63,297.21,1316928,
2025-06-10,298.41,298.52,295.97,297.54,896703,
2025-06-11,298.0,299.12,295.98,296.77,1198816,
2025-06-12,296.92,299.67,296.11,298.57,1054553,
2025-06-13,294.09,296.69,291.14,292.16,1129747,
2025-06-16,293.35,299.39,292.9,299.3,1384851,
2025-06-17,298.4,300.52,295.81,296.85,1070084,
2025-06-18,296.85,297.57,293.76,295.19,1110810,
2025-06-20,297.75,299.7,295.08,297.21,2874699,
2025-06-23,297.82,301.18,293.49,300.95,1829121,
2025-06-24,304.02,306.06,301.92,304.19,1470094,
2025-06-25,304.38,305.0,302.02,302.37,1226456,
2025-06-26,303.485,305.76,300.71,304.93,1159968,
2025-06-27,307.47,309.84,304.86,305.13,1703022,
2025-06-30,307.465,310.23,305.7568,309.57,1570557,
2025-07-01,308.41,312.51,306.15,311.67,2001276,
2025-07-02,309.88,310.82,306.32,310.34,1139562,
2025-07-03,312.18,318.25,310.34,316.66,836362,
2025-07-07,317.73,319.49,313.81,315.31,1409761,
