Date,Open,High,Low,Close,Volume,wb_US_FP.CPI.TOTL.ZG
2025-01-10,751.0,751.2991,735.4,739.01,1515810.0,
2025-01-13,721.2,729.0,717.59,727.41,1321847.0,
2025-01-14,737.54,739.5232,728.06,736.29,1022576.0,
2025-01-15,739.455,744.465,725.19,726.3,1864362.0,
2025-01-16,758.8,771.56,748.46,750.28,2407611.0,
2025-01-17,767.91,769.2,751.5,756.33,1933558.0,
2025-01-21,763.0,767.725,755.49,763.0,1332045.0,
2025-01-22,777.75,784.82,765.89,766.71,1699875.0,
2025-01-23,740.01,747.7497,736.0,746.24,1751059.0,
2025-01-24,749.36,750.0,729.3,732.25,1505743.0,
2025-01-27,672.79,690.6,671.9365,690.15,4947774.0,
2025-01-28,678.8,693.4499,666.6,683.35,2811890.0,
2025-01-29,727.155,728.4551,704.6048,712.65,4971530.0,
2025-01-30,740.1,745.59,730.575,736.99,2745560.0,
2025-01-31,748.09,754.6,737.77,739.31,2127326.0,
2025-02-03,718.45,735.445,717.915,731.055,1647169.0,
2025-02-04,736.9,742.69,729.275,731.41,1496994.0,
2025-02-05,729.24,743.21,722.4,742.59,1251740.0,
2025-02-06,737.69,742.4099,735.0075,739.13,1120244.0,
2025-02-07,739.05,742.32,723.745,727.7,1312394.0,
2025-02-10,736.72,745.56,735.88,744.08,986103.0,
2025-02-11,744.67,753.485,743.875,752.98,1096746.0,
2025-02-12,738.35,756.79,733.56,756.17,1077846.0,
2025-02-13,754.77,776.99,752.75,776.99,1674122.0,
2025-02-14,778.22,778.355,748.68,751.55,2047268.0,
2025-02-18,757.44,758.93,738.6,744.22,1715357.0,
2025-02-19,743.955,752.87,741.69,744.8,1457873.0,
2025-02-20,751.35,755.505,740.42,743.09,1185949.0,
2025-02-21,744.15,745.705,733.2,737.21,1472315.0,
2025-02-24,746.13,750.8799,734.7,735.96,1471150.0,
2025-02-25,732.19,738.98,726.21,730.19,1691183.0,
2025-02-26,743.82,753.7699,738.91,746.93,1401441.0,
2025-02-27,743.42,744.7965,696.91,697.7,2342831.0,
2025-02-28,706.82,713.5,697.51,709.08,1773419.0,
2025-03-03,722.045,732.3475,692.4759,699.86,2284110.0,
2025-03-04,698.27,721.3,692.69,708.22,2044726.0,
2025-03-05,731.62,740.55,719.3001,739.75,1754290.0,
2025-03-06,718.85,731.17,711.0,714.84,1427928.0,
2025-03-07,726.16,734.0,715.5001,732.22,1426613.0,
2025-03-10,697.98,699.0,676.0001,683.11,2321496.0,
2025-03-11,698.82,701.9999,681.255,690.21,1616844.0,
2025-03-12,704.14,708.2999,696.7375,703.37,1306300.0,
2025-03-13,697.84,705.3,688.26,694.59,1399468.0,
2025-03-14,707.68,720.03,705.36,714.0,1367524.0,
2025-03-17,718.05,734.545,717.2101,730.33,1423286.0,
2025-03-18,729.9,734.19,719.99,731.11,1007257.0,
2025-03-19,729.11,746.75,725.06,734.91,1080488.0,
2025-03-20,725.01,735.395,724.2317,734.06,1282411.0,
2025-03-21,711.79,721.355,711.21,716.22,1967217.0,
2025-03-24,728.03,731.9455,726.34,727.84,1104367.0,
2025-03-25,732.06,735.0,725.42,726.74,1244301.0,
2025-03-26,715.9,719.99,702.235,705.76,1270018.0,
2025-03-27,698.49,702.48,689.0,690.63,1285455.0,
2025-03-28,685.13,687.44,672.05,674.58,1393008.0,
2025-03-31,660.26,665.16,652.88,662.63,1684953.0,
2025-04-01,664.57,670.64,656.35,667.34,1212618.0,
2025-04-02,664.385,676.3872,660.8303,669.01,1119008.0,
2025-04-03,649.53,650.9653,622.82,623.22,2877114.0,
2025-04-04,621.95,626.38,597.69,605.55,4016981.0,
2025-04-07,586.5,652.8461,578.51,615.84,4179143.0,
2025-04-08,632.02,637.9,582.89,595.37,2585227.0,
2025-04-09,618.02,692.29,606.865,687.26,3866703.0,
2025-04-10,656.165,661.66,627.63,649.55,2989944.0,
2025-04-11,656.06,672.0,651.39,668.81,2163570.0,
2025-04-14,676.44,680.025,662.73,672.87,1574032.0,
2025-04-15,679.38,687.525,676.69,683.16,2105587.0,
2025-04-16,647.0,653.13,624.165,634.93,4028280.0,
2025-04-17,644.36,647.66,636.93,640.16,1439852.0,
2025-04-21,632.0,633.66,614.062,624.69,1555135.0,
2025-04-22,638.81,645.61,631.0,638.69,1967022.0,
2025-04-23,664.245,666.492,654.795,657.98,1849690.0,
2025-04-24,666.53,678.32,662.5601,675.0,1770710.0,
2025-04-25,666.895,681.75,664.59,677.27,1281108.0,
2025-04-28,672.17,674.44,661.08,672.76,1008014.0,
2025-04-29,665.605,673.63,663.0,666.11,1104016.0,
2025-04-30,657.59,669.5,651.46,668.08,1042119.0,
2025-05-01,675.15,675.15,662.46,666.72,1066308.0,
2025-05-02,686.32,695.0,685.6,690.33,1215548.0,
2025-05-05,685.0,690.42,682.73,683.36,903997.0,
2025-05-06,676.31,686.365,675.5,679.99,765138.0,
2025-05-07,685.78,701.96,683.455,700.39,1042544.0,
2025-05-08,711.115,716.81,705.7044,708.03,1040537.0,
2025-05-09,709.21,710.51,703.9,706.21,884243.0,
2025-05-12,730.42,750.52,729.38,750.2,2571454.0,
2025-05-13,745.26,764.87,744.54,763.9,1815615.0,
2025-05-14,765.0,773.7,764.27,768.91,1156129.0,
2025-05-15,763.67,767.0,755.21,758.36,1510982.0,
2025-05-16,752.88,753.445,742.21,748.1,1095121.0,
2025-05-19,739.73,750.0,737.27,749.13,977869.0,
2025-05-20,745.63,748.98,741.3,748.76,777181.0,
2025-05-21,749.01,755.7894,735.49,737.17,1058736.0,
2025-05-22,736.315,747.21,734.15,740.7,863926.0,
2025-05-23,724.6,735.99,722.52,732.49,1525225.0,
2025-05-27,751.365,761.21,749.95,756.79,1385099.0,
2025-05-28,752.14,756.39,744.81,746.51,1243956.0,
2025-05-29,757.83,759.55,744.84,747.065,1166416.0,
2025-05-30,745.01,745.96,723.0,736.77,1785806.0,
2025-06-02,733.29,746.95,732.66,746.53,812602.0,
2025-06-03,732.66,748.55,732.2,747.25,1085080.0,
2025-06-04,751.18,752.77,740.41,742.78,1160375.0,
2025-06-05,754.13,756.46,744.0,747.76,1507318.0,
2025-06-06,756.055,762.1,752.8,753.02,1345389.0,
2025-06-09,757.06,782.2,757.06,770.2,1769425.0,
2025-06-10,779.11,788.29,776.49,784.97,1715548.0,
2025-06-11,790.05,797.25,780.69,784.09,1365886.0,
2025-06-12,785.44,789.57,782.34,786.21,999568.0,
2025-06-13,766.89,772.93,759.87,761.0,1742859.0,
2025-06-16,766.37,779.19,765.975,775.23,1454490.0,
2025-06-17,766.78,773.21,758.21,759.86,1422774.0,
2025-06-18,764.73,768.0,754.24,761.64,1372544.0,
2025-06-20,768.365,769.0145,736.2532,756.53,2303859.0,
2025-06-23,761.26,780.75,759.805,779.72,1302753.0,
2025-06-24,786.11,813.46,786.11,813.36,2039644.0,
2025-06-25,816.745,819.54,806.22,815.24,1400090.0,
2025-06-26,799.76,800.88,786.495,798.09,1705753.0,
2025-06-27,802.94,805.49,788.4501,795.95,1201022.0,
2025-06-30,796.48,802.44,794.0418,801.39,1080826.0,
2025-07-01,788.05,795.5,782.535,790.47,1066115.0,
2025-07-02,776.24,800.5,772.86,799.59,1382989.0,
2025-07-03,786.965,798.525,786.61,794.5,910715.0,
2025-07-07,785.455,793.49,783.8,785.09,1363742.0,
2025-07-08,782.655,798.39,778.73,794.1,1327752.0,
2025-07-09,792.91,800.895,792.47,799.83,1334286.0,
2025-07-10,808.93,811.1,798.0,802.09,1500053.0,
2025-07-11,797.07,803.19,796.5201,801.93,932666.0,
2025-07-14,797.62,812.771,789.865,806.73,1456895.0,
2025-07-15,822.975,826.56,814.21,823.02,2099641.0,
2025-07-16,754.36,760.8999,730.6,754.45,10789554.0,
2025-07-17,746.815,756.85,742.0,744.91,4078476.0,
2025-07-18,752.08,752.09,734.33,734.58,2567221.0,
2025-07-21,731.0,732.9,719.32,719.68,2650344.0,
2025-07-22,718.305,719.06,701.189,705.48,3425061.0,
2025-07-23,715.21,719.9725,708.13,716.93,3379367.0,
2025-07-24,723.01,726.63,718.355,725.08,2037055.0,
2025-07-25,709.135,713.15,706.6002,711.25,2312071.0,
2025-07-28,735.145,735.41,728.49,729.99,2253865.0,
2025-07-29,722.73,726.92,715.7,718.49,2292900.0,
2025-07-30,716.89,724.02,715.5,721.45,1407034.0,
2025-07-31,706.395,707.54,691.21,694.71,2892155.0,
2025-08-01,690.0,693.43,683.48,689.82,1627113.0,
2025-08-04,695.58,699.45,692.9,699.36,1025554.0,
2025-08-05,694.72,695.63,684.24,689.63,1261219.0,
2025-08-06,687.65,692.43,685.44,690.96,1218701.0,
2025-08-07,714.02,716.9,706.615,713.12,1723821.0,
2025-08-08,712.41,723.5,710.45,722.32,1042936.0,
2025-08-11,724.0,731.86,719.5163,721.31,1179742.0,
2025-08-12,725.53,743.3499,723.48,741.79,1463882.0,
2025-08-13,750.63,756.2,747.54,755.57,2011885.0,
2025-08-14,747.28,757.0,744.56,755.21,1577397.0,
2025-08-15,738.495,747.15,736.655,742.16,1635071.0,
2025-08-18,739.67,748.0,739.44,747.55,1086381.0,
2025-08-19,751.535,755.69,741.71,743.61,1121286.0,
2025-08-20,750.8,753.435,738.175,749.49,1368382.0,
2025-08-21,739.36,741.5,732.11,735.4,952689.0,
2025-08-22,741.68,761.57,740.37,754.89,1455979.0,
2025-08-25,754.75,758.26,752.09,754.46,731124.0,
2025-08-26,758.77,763.5,755.91,763.2,860093.0,
2025-08-27,760.0,770.58,757.79,770.0,1140737.0,
2025-08-28,770.0,773.17,760.87,763.46,985360.0,
2025-08-29,753.0,753.6,739.79,742.62,1317792.0,
2025-09-02,717.21,727.2,716.2,725.85,1867363.0,
2025-09-03,732.22,738.3,729.56,736.82,1330252.0,
2025-09-04,737.05,756.9,735.43,753.43,1532740.0,
2025-09-05,774.88,783.095,766.2401,781.7,1887344.0,
2025-09-08,789.65,798.7,786.75,796.25,1284454.0,
2025-09-09,795.2,805.84,793.12,805.13,1324125.0,
2025-09-10,806.815,809.6,791.02,793.14,1634290.0,
2025-09-11,799.69,809.145,798.51,804.16,1297847.0,
2025-09-12,808.52,815.78,806.3,813.87,1019692.0,
2025-09-15,834.925,868.72,833.92,867.3,2702283.0,
2025-09-16,879.94,881.4599,867.57,878.42,1832378.0,
2025-09-17,868.23,877.625,861.18,872.27,1553313.0,
2025-09-18,928.67,938.68,916.03,927.8,3176125.0,
2025-09-19,926.07,938.65,925.87,932.15,2410535.0,
2025-09-22,960.92,964.54,953.593,957.8,1885014.0,
2025-09-23,964.41,977.48,956.0001,963.51,1664763.0,
2025-09-24,949.72,953.6,940.95,946.94,1400746.0,
2025-09-25,938.2,952.656,937.1162,949.55,1272550.0,
2025-09-26,946.235,955.22,942.75,951.52,955167.0,
2025-09-29,963.725,972.07,962.365,962.61,1213774.0,
2025-09-30,968.035,975.64,963.07,968.09,1303600.0,
2025-10-01,965.605,1005.36,964.82,1003.27,1963844.0,
2025-10-02,1039.0,1040.23,1021.89,1030.17,1689112.0,
2025-10-03,1031.0,1039.8499,1025.46,1032.22,1352255.0,
2025-10-06,1040.44,1059.0,1040.1,1043.3,1385409.0,
2025-10-07,1042.83,1044.85,1001.0,1002.3,1667799.0,
2025-10-08,977.95,991.5946,977.4232,987.81,1946965.0,
2025-10-09,985.35,987.5299,971.51,980.54,1496016.0,
2025-10-10,970.69,976.2,935.41,936.19,2933917.0,
2025-10-13,971.73,985.18,966.9677,984.66,2223867.0,
2025-10-14,967.46,993.48,966.0,983.18,2422053.0,
2025-10-15,1030.13,1033.0,993.54,1009.81,2900314.0,
2025-10-16,1037.165,1049.38,1011.1,1019.59,1938400.0,
2025-10-17,1020.59,1032.765,1015.0,1029.27,1663654.0,
2025-10-20,1031.75,1052.17,1031.49,1042.15,1271713.0,
2025-10-21,1036.305,1037.475,1024.15,1025.02,1072158.0,
2025-10-22,1026.45,1033.18,997.67,1011.565,1328598.0,
2025-10-23,1004.52,1040.5,1004.5,1036.41,1318221.0,
2025-10-24,1037.93,1043.4,1032.18,1033.1,1032742.0,
2025-10-27,1050.01,1060.73,1049.3644,1059.98,1265556.0,
2025-10-28,1056.8,1060.64,1051.73,1052.48,856901.0,
2025-10-29,1070.655,1077.76,1064.835,1070.84,1530027.0,
2025-10-30,1072.68,1086.11,1070.61,1075.45,1283093.0,
2025-10-31,1071.68,1073.28,1051.4,1059.23,1179839.0,
2025-11-03,1063.02,1073.4,1062.99,1066.82,868132.0,
2025-11-04,1049.945,1063.26,1028.83,1030.14,1735144.0,
2025-11-05,1031.1,1050.635,1030.8,1043.75,1169376.0,
2025-11-06,1039.88,1041.53,1026.44,1029.2,1073024.0,
2025-11-07,1031.095,1035.4,996.8225,1016.96,1841935.0,
2025-11-10,1036.77,1042.79,1021.07,1038.79,992919.0,
2025-11-11,1031.77,1036.975,1017.78,1022.42,1025984.0,
2025-11-12,1030.16,1038.7,1025.23,1037.33,961862.0,
2025-11-13,1040.99,1041.86,1009.505,1019.86,1406283.0,
2025-11-14,989.3,1018.07,981.0,1006.98,1308114.0,
2025-11-17,1004.72,1025.0,1004.2665,1020.0,1691487.0,
2025-11-18,1011.075,1017.72,993.99,1004.06,1414014.0,
2025-11-19,1005.765,1044.734,1005.0,1039.33,1587782.0,
2025-11-20,1042.23,1050.95,977.0,981.04,2055079.0,
2025-11-21,963.35,978.5399,946.11,966.57,2481789.0,
2025-11-24,977.62,995.14,977.59,987.82,1628053.0,
2025-11-25,993.83,1006.88,973.74,1003.22,1193049.0,
2025-11-26,1040.67,1055.0,1037.3001,1040.97,1572350.0,
2025-11-28,1040.395,1060.28,1035.44,1060.0,939654.0,
2025-12-01,1056.03,1091.3,1054.47,1087.99,2103117.0,
2025-12-02,1089.61,1113.205,1088.68,1108.78,1425973.0,
2025-12-03,1110.24,1141.719,1105.62,1140.92,2059508.0,
2025-12-04,1122.53,1129.54,1102.17,1110.08,1511799.0,
2025-12-05,1121.925,1129.38,1098.26,1099.47,1054353.0,
2025-12-08,1118.82,1134.175,1114.03,1119.69,1118835.0,
2025-12-09,1107.895,1115.7399,1105.61,1111.44,904939.0,
2025-12-10,1109.4,1123.96,1098.88,1119.32,1093577.0,
2025-12-11,1114.75,1127.7459,1095.47,1122.84,1403626.0,
2025-12-12,1109.39,1114.56,1077.19,1080.85,1622974.0,
2025-12-15,1089.345,1097.705,1079.59,1087.82,1283419.0,
2025-12-16,1081.53,1088.055,1065.94,1076.05,956300.0,
2025-12-17,1060.77,1065.12,1010.01,1015.43,2140860.0,
2025-12-18,1047.965,1051.81,1035.15,1036.31,1645770.0,
2025-12-19,1042.555,1062.68,1042.555,1056.02,2319777.0,
2025-12-22,1066.0,1067.155,1050.0,1056.98,703674.0,
2025-12-23,1057.935,1064.7499,1055.69,1061.84,543828.0,
2025-12-24,1059.82,1066.8,1057.44,1065.52,229835.0,
2025-12-26,1066.245,1076.085,1063.08,1072.75,364055.0,
2025-12-29,1064.58,1073.65,1061.0689,1065.995,424273.0,
2025-12-30,1084.58,1086.055,1070.42,1072.14,807741.0,
