Date,Open,High,Low,Close,Volume,wb_US_FP.CPI.TOTL.ZG
2025-01-10,142.76,142.815,140.455,140.85,2296074.0,
2025-01-13,140.15,142.575,140.1,141.96,2076600.0,
2025-01-14,142.0,142.74,140.62,141.75,2432199.0,
2025-01-15,143.45,143.95,141.08,142.13,2619783.0,
2025-01-16,142.0,142.585,140.5,141.4,2137234.0,
2025-01-17,143.47,143.73,141.76,142.0,4006094.0,
2025-01-21,142.38,143.49,141.03,143.28,3160753.0,
2025-01-22,143.17,144.05,142.214,142.35,3108366.0,
2025-01-23,117.5,122.8,115.45,118.58,17146934.0,
2025-01-24,118.58,118.58,115.21,116.56,9249693.0,
2025-01-27,115.6,118.8,115.43,117.91,5964867.0,
2025-01-28,117.5,117.585,115.36,116.53,4100151.0,
2025-01-29,115.98,118.0,115.3,117.1,4316933.0,
2025-01-30,117.745,118.83,116.29,118.68,4402731.0,
2025-01-31,121.78,124.76,120.865,122.91,6590054.0,
2025-02-03,121.76,123.48,120.5761,122.91,4725427.0,
2025-02-04,123.07,123.24,120.22,121.25,7156613.0,
2025-02-05,127.04,130.635,125.95,130.47,8251091.0,
2025-02-06,130.54,132.27,128.74,132.0,5504690.0,
2025-02-07,131.74,131.74,127.24,128.6,4906387.0,
2025-02-10,129.74,132.47,129.64,132.09,4013851.0,
2025-02-11,130.77,134.54,130.77,133.35,3200679.0,
2025-02-12,131.81,133.71,130.9,131.17,3070963.0,
2025-02-13,130.44,131.56,128.43,129.82,3087695.0,
2025-02-14,129.74,130.76,129.04,129.4,2319650.0,
2025-02-18,128.78,130.04,128.08,128.35,3763858.0,
2025-02-19,129.07,130.64,128.41,129.34,3559427.0,
2025-02-20,129.58,131.13,129.2902,129.99,3815984.0,
2025-02-21,130.11,131.815,129.785,130.95,4866562.0,
2025-02-24,131.13,134.65,130.77,134.055,8240015.0,
2025-02-25,133.42,134.12,131.35,131.73,5261328.0,
2025-02-26,131.45,133.45,131.08,131.19,3117057.0,
2025-02-27,130.89,132.04,130.08,130.46,4844224.0,
2025-02-28,131.69,131.71,128.02,129.12,6204168.0,
2025-03-03,130.38,131.6,128.87,129.23,5209536.0,
2025-03-04,129.52,133.35,129.2356,131.82,4291118.0,
2025-03-05,131.595,134.51,131.31,134.05,5218053.0,
2025-03-06,133.65,137.53,133.37,136.79,3677066.0,
2025-03-07,136.19,140.42,136.0,140.04,3356884.0,
2025-03-10,139.75,142.965,139.22,140.43,5440876.0,
2025-03-11,140.9,140.9,136.9,137.88,3837188.0,
2025-03-12,137.0,138.15,135.73,136.12,3177628.0,
2025-03-13,135.79,138.26,135.23,137.72,3165084.0,
2025-03-14,138.15,139.23,137.87,138.71,3065526.0,
2025-03-17,138.98,143.37,138.6,142.9,4510615.0,
2025-03-18,142.12,143.43,141.54,141.87,2728454.0,
2025-03-19,142.02,142.73,141.58,141.97,2527727.0,
2025-03-20,141.41,143.7,141.185,143.25,2883672.0,
2025-03-21,142.27,145.22,142.0,144.3,9254820.0,
2025-03-24,145.78,145.87,143.57,144.55,2848103.0,
2025-03-25,145.28,146.45,143.77,144.5,2382114.0,
2025-03-26,144.88,146.36,144.575,145.19,2219176.0,
