time,mark,price,price_next,signal,desired_pos,position,turnover,cost,gross_ret,strategy_ret,equity,event
2025-12-17,open,1.17491,1.17406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
2025-12-18,open,1.17406,1.1726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
2025-12-19,open,1.1726,1.17149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
2025-12-22,open,1.17149,1.17592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
2025-12-23,open,1.17592,1.17947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
2025-12-24,open,1.17947,1.17813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
2025-12-25,open,1.17813,1.17822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
2025-12-26,open,1.17822,1.17709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
2025-12-29,open,1.17709,1.17711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
2025-12-30,open,1.17711,1.17451,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
2025-12-31,open,1.17451,1.17487,-1.0,-1.0,-1.0,1.0,0.0005,-0.0003064168801655276,-0.0008064168801655276,0.9991935831198345,
2026-01-02,open,1.17487,1.17121,-1.0,-1.0,-1.0,0.0,0.0,0.003124973318192392,0.003124973318192392,1.0023160364067931,
2026-01-05,open,1.17121,1.17211,-1.0,-1.0,-1.0,0.0,0.0,-0.0007678460212777738,-0.0007678460212777738,1.0015464120261752,
2026-01-06,open,1.17211,1.16884,-1.0,-1.0,-1.0,0.0,0.0,0.002797645528900272,0.002797645528900272,1.0043483838677663,
2026-01-07,open,1.16884,1.16778,-1.0,-1.0,-1.0,0.0,0.0,0.00090770521844874,0.00090770521844874,1.0052600361369435,
