Date,Open,High,Low,Close,Volume,wb_US_FP.CPI.TOTL.ZG
2025-01-10,133.875,133.9,130.63,131.21,4661931.0,
2025-01-13,130.6,134.73,129.54,134.6,4207293.0,
2025-01-14,134.64,137.7,134.47,137.21,4629047.0,
2025-01-15,138.21,138.85,137.12,137.78,4114327.0,
2025-01-16,138.025,139.5,136.44,139.18,4122742.0,
2025-01-17,139.65,141.66,139.5,141.03,5724458.0,
2025-01-21,145.5,150.0,145.0,146.89,11368492.0,
2025-01-22,147.88,152.08,147.41,149.12,7077793.0,
2025-01-23,149.45,150.46,148.4103,149.63,4439380.0,
2025-01-24,148.4016,150.1,148.4012,149.43,4858639.0,
2025-01-27,149.0,152.0,148.91,151.52,4929615.0,
2025-01-28,151.32,152.96,149.7901,151.4,4286762.0,
2025-01-29,151.5,152.78,150.64,151.54,3996082.0,
2025-01-30,152.0,154.65,151.83,154.4,3962501.0,
2025-01-31,154.99,155.0,152.13,152.2,4164492.0,
2025-02-03,149.18,151.63,148.15,150.04,3556258.0,
2025-02-04,149.46,152.76,149.32,151.68,3110352.0,
2025-02-05,152.435,153.62,150.74,152.45,2841574.0,
2025-02-06,152.74,153.47,151.57,152.32,2760375.0,
2025-02-07,152.5,152.9,149.54,149.87,3356757.0,
2025-02-10,150.16,150.6,148.13,149.69,3531493.0,
2025-02-11,149.31,150.38,148.5671,150.07,2187764.0,
2025-02-12,148.66,150.07,148.16,148.87,2103079.0,
2025-02-13,148.9,149.72,147.53,148.72,2047063.0,
2025-02-14,147.89,149.55,147.74,148.62,2388382.0,
2025-02-18,148.175,149.485,147.995,148.99,2601531.0,
2025-02-19,148.5,150.36,148.07,150.2,3216915.0,
2025-02-20,149.99,150.09,148.04,149.08,2231527.0,
2025-02-21,149.1,149.535,144.56,144.98,4278667.0,
2025-02-24,145.0,146.4,143.87,145.48,3447463.0,
2025-02-25,145.425,147.56,145.34,146.54,4358789.0,
2025-02-26,144.385,149.26,141.76,147.43,5783358.0,
2025-02-27,148.285,152.56,148.21,150.52,6576004.0,
2025-02-28,151.435,155.5,151.0,155.12,8323108.0,
2025-03-03,155.5,156.35,151.9,153.42,5672857.0,
2025-03-04,150.5,151.0399,145.62,145.86,6787379.0,
2025-03-05,146.76,149.04,145.9991,147.61,3909783.0,
2025-03-06,146.39,148.13,145.7487,146.94,4492429.0,
2025-03-07,142.9307,147.215,140.78,146.3,5891090.0,
2025-03-10,143.12,149.18,143.12,147.62,4966456.0,
2025-03-11,145.73,149.49,145.63,147.54,5818437.0,
2025-03-12,148.31,151.24,147.2,150.24,4196724.0,
2025-03-13,150.275,151.24,145.91,146.1,3295006.0,
2025-03-14,147.92,150.79,147.0557,150.41,4094429.0,
2025-03-17,150.4,153.98,150.0,153.21,4562191.0,
2025-03-18,152.61,153.21,150.5,150.92,3038475.0,
2025-03-19,151.19,153.97,150.92,153.21,2344346.0,
2025-03-20,151.65,153.65,151.09,151.27,2579066.0,
2025-03-21,149.63,150.76,148.0701,150.36,5538606.0,
2025-03-24,150.74,154.025,150.7,153.15,3207912.0,
2025-03-25,152.895,155.0,152.68,153.5,4118863.0,
2025-03-26,153.08,154.43,152.055,152.68,3836902.0,
2025-03-27,151.76,152.67,148.12,148.44,2825553.0,
2025-03-28,147.234,148.85,144.33,144.84,2581677.0,
2025-03-31,143.99,147.735,142.18,146.86,4508634.0,
