Date,Open,High,Low,Close,Volume
2025-03-12,212.0,213.87,209.31,212.06,6139777.0
2025-03-13,211.99,213.8,210.68,211.55,5559530.0
2025-03-14,209.78,212.82,208.285,211.77,4511554.0
2025-03-17,212.22,215.5,209.52,214.47,5075817.0
2025-03-18,214.105,215.18,212.27,213.85,5088300.0
2025-03-19,214.15,214.5,210.78,212.25,5413299.0
2025-03-20,212.53,213.42,211.11,211.96,5836059.0
2025-03-21,211.73,212.88,208.74,210.01,16657723.0
2025-03-24,209.39,211.02,207.5,209.17,7393756.0
2025-03-25,209.22,209.26,199.38,201.34,10089066.0
2025-03-26,203.115,203.115,196.49,201.3,6743496.0
2025-03-27,202.125,203.68,201.3,202.72,4995303.0
2025-03-28,202.4,206.02,201.59,205.29,6478272.0
2025-03-31,204.43,210.805,204.43,209.52,11093906.0
2025-04-01,210.0,212.15,205.6,206.27,7853225.0
2025-04-02,207.22,207.22,200.335,205.19,9262821.0
2025-04-03,210.3,210.69,201.24,201.64,7593125.0
2025-04-04,200.0,200.0,186.17,186.96,13505194.0
2025-04-07,181.03,188.2,176.28,186.55,12581054.0
2025-04-08,187.88,188.39,172.324,175.67,12517111.0
2025-04-09,168.3,180.6,164.39,179.84,18977764.0
2025-04-10,178.0,178.0,164.965,174.2,13969950.0
2025-04-11,173.81,176.97,169.3304,175.05,9047688.0
2025-04-14,177.44,180.19,176.2,179.1,7164364.0
2025-04-15,177.82,180.5,176.31,176.8,8078530.0
2025-04-16,176.525,176.85,169.7476,171.68,9459653.0
2025-04-17,172.57,175.2,171.9078,172.99,8998056.0
2025-04-21,173.47,174.1672,168.54,170.16,7364554.0
2025-04-22,171.03,174.655,170.91,173.78,6191935.0
2025-04-23,175.0,178.15,174.4,177.05,7119729.0
2025-04-24,177.8,181.49,176.11,180.37,8789373.0
2025-04-25,187.12,188.7,179.99,186.06,10482067.0
2025-04-28,187.635,193.12,187.635,192.34,10408020.0
2025-04-29,192.585,195.54,190.5813,193.51,6671567.0
2025-04-30,194.49,195.78,191.01,195.1,8400727.0
2025-05-01,192.88,195.815,189.8,193.34,5823568.0
2025-05-02,195.17,198.98,194.63,198.47,6425165.0
2025-05-05,198.495,198.495,195.03,196.07,5121472.0
2025-05-06,195.5,195.82,185.74,187.15,9392012.0
2025-05-07,188.25,190.18,186.75,188.09,5773879.0
2025-05-08,184.09,186.6615,181.64,185.58,8816708.0
2025-05-09,185.79,189.77,184.23,184.6,7806372.0
2025-05-12,180.0,192.69,180.0,190.07,12792682.0
2025-05-13,189.26,189.76,185.41,188.0,7523807.0
2025-05-14,186.515,187.645,176.6,177.44,12211957.0
2025-05-15,178.015,182.11,176.57,181.68,12073301.0
2025-05-16,181.3,184.07,180.52,184.02,6152806.0
2025-05-19,184.3,185.8,182.51,185.71,5216727.0
2025-05-20,184.86,186.0,183.635,184.85,5505377.0
2025-05-21,183.765,184.8099,181.54,181.8,5140901.0
2025-05-22,181.22,183.555,180.25,182.54,4689223.0
2025-05-23,182.37,184.115,181.715,183.26,4027044.0
2025-05-27,184.27,185.99,183.9,185.72,5726691.0
2025-05-28,185.35,186.1,182.37,183.09,4787790.0
2025-05-29,183.46,186.75,182.6881,185.62,4926034.0
2025-05-30,185.105,186.6899,183.01,186.11,11609036.0
2025-06-02,185.76,186.99,183.1601,186.99,4435629.0
2025-06-03,186.9,188.73,184.82,187.25,5335592.0
2025-06-04,188.355,190.18,187.27,187.34,4382380.0
2025-06-05,187.67,188.6,185.05,187.47,4418520.0
2025-06-06,188.49,190.49,188.3,189.83,3607927.0
2025-06-09,190.3,191.79,189.008,189.16,4661638.0
2025-06-10,188.8,191.88,188.8,189.5,4087503.0
2025-06-11,189.34,192.72,189.06,191.5,3907958.0
2025-06-12,192.01,193.5896,187.4078,192.42,5781429.0
2025-06-13,191.65,193.47,190.29,191.08,4965775.0
2025-06-16,190.9,191.6581,188.93,190.86,4203942.0
2025-06-17,189.785,190.61,185.03,185.48,4733885.0
2025-06-18,185.58,187.12,183.7,185.49,3573152.0
2025-06-20,186.09,187.1,184.16,185.3,12158103.0
2025-06-23,184.49,185.8,182.3,183.76,5157855.0
2025-06-24,184.52,186.1399,183.19,185.55,4074609.0
2025-06-25,185.25,187.09,184.64,185.39,4471108.0
2025-06-26,186.05,188.99,185.79,186.79,5734014.0
2025-06-27,187.92,188.0,181.73,182.31,29264650.0
2025-06-30,182.43,186.2499,181.75,185.62,6483021.0
2025-07-01,185.01,191.76,184.385,189.99,5937604.0
2025-07-02,189.7,192.59,189.53,190.75,4658511.0
2025-07-03,191.465,191.465,188.871,189.28,3706217.0
2025-07-07,189.4,191.39,186.825,187.63,11049426.0
2025-07-08,187.025,193.0,186.67,189.77,7106896.0
2025-07-09,188.51,191.0921,188.32,190.62,5594464.0
2025-07-10,190.5,197.5,189.56,195.0,6049615.0
2025-07-11,193.89,194.0,191.16,192.45,4990981.0
2025-07-14,191.755,192.665,190.04,191.52,4072779.0
2025-07-15,190.21,190.67,185.01,186.39,6729235.0
2025-07-16,186.885,191.385,186.5,190.58,6202725.0
2025-07-17,189.0,192.12,188.2609,191.4,4853051.0
2025-07-18,191.505,192.34,188.57,189.26,5332163.0
2025-07-21,189.63,189.9,184.63,184.85,4954794.0
2025-07-22,184.94,188.1992,184.9,187.11,4432061.0
2025-07-23,187.045,190.8,186.77,190.55,4344466.0
2025-07-24,190.76,192.24,189.99,190.83,3463089.0
2025-07-25,191.4,191.4,188.53,190.28,3786776.0
2025-07-28,191.075,191.21,187.64,188.52,3776900.0
2025-07-29,189.2,192.49,187.86,191.22,6715496.0
2025-07-30,191.615,192.7,188.01,189.31,5008390.0
2025-07-31,197.06,198.8256,187.62,189.02,10347929.0
2025-08-01,189.92,197.06,189.785,195.22,8081951.0
2025-08-04,194.81,197.37,193.72,197.19,4217462.0
2025-08-05,197.19,199.89,196.48,198.55,4153422.0
2025-08-06,198.05,198.05,194.67,196.3,4057267.0
2025-08-07,197.05,199.83,196.5,198.86,4683382.0
2025-08-08,199.0,200.33,197.14,198.05,4101771.0
2025-08-11,198.15,199.43,196.89,198.64,6068073.0
2025-08-12,198.09,200.02,197.05,198.64,3050118.0
2025-08-13,199.76,201.72,199.2108,201.47,3558497.0
2025-08-14,201.8,205.06,200.86,204.68,4635784.0
2025-08-15,205.91,206.84,204.32,206.69,4430974.0
2025-08-18,206.6,208.34,205.96,206.57,6083570.0
2025-08-19,206.47,207.8,205.1009,206.19,3975515.0
2025-08-20,206.66,211.6938,206.65,209.15,5782076.0
2025-08-21,209.15,212.45,208.87,209.5,5324170.0
2025-08-22,210.64,211.47,207.12,210.6,5516870.0
2025-08-25,210.3,211.2969,207.05,207.55,2796185.0
2025-08-26,207.47,208.58,206.57,208.36,3702929.0
2025-08-27,208.82,210.42,207.81,208.06,3459319.0
2025-08-28,208.01,208.01,205.4901,207.92,4523062.0
2025-08-29,208.0,211.0,207.9,210.4,4265008.0
2025-09-02,209.57,212.1599,208.99,211.92,4335496.0
2025-09-03,212.41,213.42,211.48,211.86,3973731.0
2025-09-04,212.49,214.19,211.66,213.0,3531768.0
2025-09-05,212.52,214.34,211.0,212.56,4465421.0
2025-09-08,210.99,212.0,207.6116,209.79,5525921.0
2025-09-09,209.395,210.72,209.12,210.42,3097114.0
2025-09-10,210.23,212.27,208.435,211.64,4520838.0
2025-09-11,220.35,221.765,216.75,220.22,7648085.0
2025-09-12,219.12,220.375,218.225,218.34,4419123.0
2025-09-15,219.6,219.6,214.31,217.61,5162389.0
2025-09-16,217.995,218.71,215.84,216.26,4251076.0
2025-09-17,218.9,221.55,217.3,220.81,5258357.0
2025-09-18,221.07,222.07,219.92,221.99,4445792.0
2025-09-19,222.415,223.49,221.585,222.47,14415107.0
2025-09-22,222.46,225.16,221.43,222.59,5990698.0
2025-09-23,222.3,224.4025,221.925,222.61,4630091.0
2025-09-24,222.0,222.2399,218.54,219.99,5074766.0
2025-09-25,220.35,222.26,218.03,218.54,6666028.0
2025-09-26,220.375,221.48,217.67,220.61,4185796.0
2025-09-29,220.66,223.24,219.79,223.16,4958361.0
2025-09-30,222.565,232.3525,222.565,231.54,9187338.0
2025-10-01,233.18,244.81,232.0,244.38,12243139.0
2025-10-02,240.9,242.67,234.52,236.56,8107666.0
2025-10-03,236.83,238.8396,233.71,233.91,6547632.0
2025-10-06,231.72,232.95,227.92,230.19,11940287.0
2025-10-07,231.29,234.08,227.59,232.83,4901000.0
2025-10-08,231.4408,233.0,229.68,231.24,5413013.0
2025-10-09,232.73,233.79,230.62,230.69,4607869.0
2025-10-10,232.005,234.68,230.5,230.5,6156932.0
2025-10-13,230.0,233.805,229.2244,230.3,5411890.0
2025-10-14,228.345,230.65,227.51,229.13,5527553.0
2025-10-15,227.2,228.95,225.32,226.22,5459705.0
2025-10-16,226.22,228.11,225.46,226.87,4737529.0
2025-10-17,227.52,230.711,226.805,229.57,7150042.0
2025-10-20,230.75,232.26,230.0,232.06,5246946.0
2025-10-21,232.17,232.81,229.83,231.39,3298131.0
2025-10-22,231.845,232.16,228.43,228.68,3523765.0
2025-10-23,228.84,229.86,227.25,228.25,5818006.0
2025-10-24,228.72,229.04,226.25,227.99,3554688.0
2025-10-27,227.73,228.6,227.12,228.03,2784402.0
2025-10-28,227.0,228.4,224.31,227.54,3724183.0
2025-10-29,227.755,227.9999,224.04,225.14,5469686.0
2025-10-30,226.41,229.65,226.41,228.2,5020654.0
2025-10-31,223.0,223.87,216.0,218.04,10825326.0
2025-11-03,216.68,219.0,211.69,211.96,8874341.0
2025-11-04,212.5,217.08,212.37,215.89,6184010.0
2025-11-05,215.74,217.43,212.6,216.77,4928394.0
2025-11-06,216.165,219.684,215.65,219.04,6615338.0
2025-11-07,219.265,220.99,217.09,219.16,4647894.0
2025-11-10,217.64,219.86,216.1498,218.71,4530984.0
2025-11-11,219.065,225.42,219.0,225.17,4802442.0
2025-11-12,225.32,234.0,225.29,233.23,8583201.0
2025-11-13,233.74,239.29,232.16,232.29,7968822.0
2025-11-14,233.61,235.0,230.3201,232.36,5461523.0
2025-11-17,233.5,235.35,229.23,234.0,5023149.0
2025-11-18,235.0,237.19,232.1131,233.87,6232602.0
2025-11-19,233.58,238.15,230.36,232.91,7618431.0
2025-11-20,232.95,234.95,228.0,229.45,4283604.0
2025-11-21,230.545,238.01,230.14,236.28,8017597.0
2025-11-24,236.205,237.62,228.48,229.51,10225855.0
2025-11-25,230.32,234.08,230.31,231.8,7134461.0
2025-11-26,232.06,232.48,226.64,227.66,5921088.0
2025-11-28,227.31,228.09,225.51,227.7,2655563.0
2025-12-01,227.19,229.49,223.98,225.11,5208509.0
2025-12-02,224.11,226.6348,223.11,224.37,5096922.0
2025-12-03,225.0,230.79,224.52,230.24,4873263.0
2025-12-04,229.97,230.94,227.59,228.71,3733100.0
2025-12-05,228.85,229.25,225.05,226.08,3985199.0
2025-12-08,225.61,226.12,222.39,223.12,4006095.0
2025-12-09,223.72,224.82,220.2301,222.99,4268052.0
2025-12-10,225.0,225.98,221.0,225.18,8735154.0
2025-12-11,225.54,225.96,222.24,223.98,4170630.0
2025-12-12,223.685,223.82,221.1,223.32,5467638.0
2025-12-15,224.235,228.3,223.56,227.45,5972176.0
2025-12-16,226.41,226.84,221.91,223.67,6405940.0
2025-12-17,223.94,226.41,222.86,224.31,5243829.0
2025-12-18,224.0,226.26,222.79,222.82,4760352.0
2025-12-19,222.945,229.47,222.35,226.82,18968826.0
2025-12-22,226.11,228.65,224.25,227.91,4828087.0
2025-12-23,228.0,230.79,227.91,228.79,3612223.0
2025-12-24,229.51,230.8,228.9801,229.89,1744910.0
2025-12-26,229.8,230.605,228.68,229.98,1594000.0
2025-12-29,230.15,232.015,229.74,230.84,3803117.0
2025-12-30,230.83,231.205,228.62,229.74,2347973.0
2025-12-31,230.14,230.25,228.43,228.49,3197147.0
2026-01-02,228.74,230.74,225.71,229.31,3336885.0
2026-01-05,227.16,227.2425,217.86,220.18,9341301.0
2026-01-06,219.75,224.2,219.55,223.93,9151710.0
2026-01-07,225.24,237.04,224.74,233.42,10285385.0
2026-01-08,231.125,231.54,223.1225,224.13,9365855.0
2026-01-09,224.41,225.12,219.35,219.62,2309464.0
