Date,Open,High,Low,Close,Volume,wb_US_FP.CPI.TOTL.ZG
2025-01-10,201.91,204.0,197.495,198.92,374040.0,
2025-01-13,197.584,200.4,197.28,199.87,333401.0,
2025-01-14,200.525,205.44,199.31,204.74,231098.0,
2025-01-15,208.765,209.25,206.97,209.02,264315.0,
2025-01-16,209.02,212.03,209.02,211.68,210424.0,
2025-01-17,212.35,213.65,210.7925,211.59,345470.0,
2025-01-21,212.85,214.76,209.125,209.62,315972.0,
2025-01-22,208.875,210.07,206.64,207.22,387237.0,
2025-01-23,207.105,208.67,206.72,207.4,420200.0,
2025-01-24,207.93,211.21,206.74,210.9,317499.0,
2025-01-27,212.62,215.71,211.265,215.6,316868.0,
2025-01-28,215.77,216.93,214.565,215.71,321371.0,
2025-01-29,214.79,219.48,214.36,216.91,311467.0,
2025-01-30,218.015,221.39,217.22,218.67,430427.0,
2025-01-31,217.48,220.07,215.03,215.19,1279542.0,
2025-02-03,211.96,214.295,206.3,212.44,429325.0,
2025-02-04,211.96,214.755,211.34,212.2,292609.0,
2025-02-05,213.405,216.29,212.7675,214.82,224417.0,
2025-02-06,215.99,216.66,212.29,214.8,387501.0,
2025-02-07,214.64,215.32,212.34,215.16,291761.0,
2025-02-10,215.055,215.43,212.29,212.53,459447.0,
2025-02-11,212.705,214.0,211.065,212.8,463113.0,
2025-02-12,207.715,218.59,207.0,207.35,553386.0,
2025-02-13,207.35,208.2,203.94,208.02,433878.0,
2025-02-14,206.66,207.92,202.47,202.96,400419.0,
2025-02-18,203.12,205.33,200.665,201.54,770550.0,
2025-02-19,201.59,204.4,198.96,200.14,317124.0,
2025-02-20,202.835,202.835,199.74,200.98,412544.0,
2025-02-21,201.095,202.0,198.845,200.03,1094910.0,
2025-02-24,199.53,203.96,199.53,202.8,453921.0,
2025-02-25,203.74,207.17,202.005,206.8,593359.0,
2025-02-26,206.09,208.38,206.03,206.28,477658.0,
2025-02-27,206.9,211.62,205.96,211.04,561747.0,
2025-02-28,211.85,213.44,204.6,207.89,860021.0,
2025-03-03,208.515,212.69,207.36,209.92,621368.0,
2025-03-04,209.03,209.3,205.7,206.14,666592.0,
2025-03-05,206.91,207.92,203.885,204.58,498623.0,
2025-03-06,202.72,204.315,200.77,201.27,437030.0,
2025-03-07,201.285,206.2,201.06,204.58,489429.0,
2025-03-10,203.7,207.15,203.47,205.3,442706.0,
2025-03-11,205.49,205.93,201.625,204.06,447966.0,
2025-03-12,201.7801,205.22,199.295,201.58,431273.0,
2025-03-13,201.885,204.59,201.885,204.04,434344.0,
2025-03-14,204.98,211.74,204.675,211.2,428028.0,
2025-03-17,209.77,215.41,209.77,214.69,354615.0,
2025-03-18,214.99,217.89,211.685,212.6,349446.0,
2025-03-19,212.4261,214.47,211.86,213.7,323693.0,
2025-03-20,212.635,215.85,211.8,212.05,364842.0,
2025-03-21,210.87,212.0,205.91,206.84,1361903.0,
2025-03-24,208.215,210.12,204.69,209.44,359015.0,
2025-03-25,210.43,211.615,208.26,210.83,305430.0,
2025-03-26,211.76,214.3,211.02,212.31,250976.0,
2025-03-27,212.295,213.95,210.38,211.52,336390.0,
2025-03-28,211.36,212.19,204.425,206.31,384854.0,
2025-03-31,206.4,211.71,206.15,209.75,530398.0,
2025-04-01,210.37,212.08,208.31,211.56,328282.0,
2025-04-02,209.5725,211.33,208.805,210.77,301845.0,
2025-04-03,204.305,207.71,202.67,203.42,577438.0,
2025-04-04,198.81,200.37,186.94,187.01,867099.0,
2025-04-07,183.9,187.79,174.9738,181.41,775666.0,
2025-04-08,187.91,190.84,177.42,179.73,727186.0,
2025-04-09,177.5,194.61,176.6347,193.24,932355.0,
2025-04-10,192.24,194.27,187.965,190.32,551617.0,
2025-04-11,188.285,190.0,183.4,189.56,493008.0,
2025-04-14,191.805,196.51,190.37,194.98,515972.0,
2025-04-15,195.745,197.78,193.21,193.8,329608.0,
2025-04-16,194.215,195.21,188.895,190.32,435184.0,
2025-04-17,190.59,191.715,188.6,188.97,432697.0,
2025-04-21,188.145,188.46,181.75,183.87,381257.0,
2025-04-22,186.6,189.65,186.33,188.94,460873.0,
2025-04-23,190.74,194.12,189.68,191.07,351857.0,
2025-04-24,191.16,193.62,189.46,193.19,277233.0,
2025-04-25,191.64,192.01,189.37,190.83,305048.0,
2025-04-28,191.57,193.03,189.95,192.29,347331.0,
2025-04-29,193.74,194.5,189.94,194.15,291355.0,
2025-04-30,192.465,193.21,188.63,192.74,498400.0,
2025-05-01,192.505,192.89,189.965,191.63,281693.0,
2025-05-02,193.63,197.76,192.35,197.02,307108.0,
2025-05-05,194.53,196.79,192.4597,196.48,315999.0,
2025-05-06,196.2,198.88,194.925,197.82,650610.0,
2025-05-07,203.145,205.77,195.98,197.06,751289.0,
2025-05-08,197.79,198.6,192.74,194.87,580165.0,
2025-05-09,194.925,195.73,193.63,195.71,329317.0,
2025-05-12,198.91,202.33,195.48,202.07,475306.0,
2025-05-13,202.815,204.505,201.51,202.45,527377.0,
2025-05-14,202.09,202.09,196.03,196.29,634780.0,
2025-05-15,196.0,199.55,196.0,199.48,434775.0,
2025-05-16,199.345,202.81,198.4,202.33,1065425.0,
2025-05-19,202.465,204.3,200.01,203.44,429581.0,
2025-05-20,202.455,203.5,199.86,200.65,499430.0,
2025-05-21,199.1,199.41,192.08,192.63,822093.0,
2025-05-22,192.75,194.155,190.49,193.02,465225.0,
2025-05-23,190.17,196.74,190.17,196.52,625283.0,
2025-05-27,196.47,201.59,195.09,201.0,721221.0,
2025-05-28,200.42,201.2,197.39,197.94,892559.0,
2025-05-29,198.515,199.96,197.3,199.96,903449.0,
2025-05-30,198.84,204.25,197.89,202.98,5103941.0,
