Date,Open,High,Low,Close,Volume
2025-09-09,1.17626,1.17802,1.1704,1.17114,
2025-09-10,1.17112,1.17302,1.16842,1.17001,
2025-09-11,1.17008,1.17457,1.1665,1.17349,
2025-09-12,1.17356,1.17479,1.17017,1.17363,
2025-09-15,1.17307,1.17746,1.17164,1.17659,
2025-09-16,1.17656,1.18782,1.17576,1.18642,
2025-09-17,1.18653,1.19185,1.18082,1.18155,
2025-09-18,1.18165,1.18484,1.17505,1.17866,
2025-09-19,1.17874,1.17923,1.17289,1.17478,
2025-09-22,1.17466,1.18037,1.17265,1.17997,
2025-09-23,1.1802,1.18201,1.17805,1.18145,
2025-09-24,1.18168,1.18191,1.17286,1.17395,
2025-09-25,1.17395,1.1754,1.16462,1.16613,
2025-09-26,1.16627,1.1706,1.16582,1.17058,
2025-09-29,1.17046,1.17541,1.17025,1.17269,
2025-09-30,1.17265,1.17616,1.17125,1.17368,
2025-10-01,1.17359,1.17789,1.17158,1.17328,
2025-10-02,1.17334,1.17583,1.16835,1.17181,
2025-10-03,1.17181,1.17588,1.17156,1.17413,
2025-10-06,1.17275,1.1731,1.16522,1.17097,
2025-10-07,1.17127,1.1715,1.16479,1.16576,
2025-10-08,1.16576,1.16612,1.15988,1.16291,
2025-10-09,1.163,1.16484,1.1543,1.15653,
2025-10-10,1.15646,1.163,1.15573,1.16128,
2025-10-13,1.16143,1.16299,1.15578,1.1572,
2025-10-14,1.15714,1.16149,1.15433,1.16082,
2025-10-15,1.16081,1.16479,1.16021,1.1644,
2025-10-16,1.16459,1.16941,1.16432,1.16885,
2025-10-17,1.1689,1.17281,1.16571,1.16708,
2025-10-20,1.16581,1.16757,1.16391,1.16449,
2025-10-21,1.16446,1.16553,1.15981,1.1605,
2025-10-22,1.16049,1.16225,1.15775,1.16128,
2025-10-23,1.16124,1.16202,1.15858,1.16178,
2025-10-24,1.16186,1.16476,1.16013,1.16318,
2025-10-27,1.16286,1.16522,1.16179,1.165,
2025-10-28,1.16503,1.16687,1.16258,1.16508,
2025-10-29,1.16506,1.16654,1.15781,1.16038,
2025-10-30,1.16039,1.16373,1.15472,1.15682,
2025-10-31,1.15683,1.15777,1.15217,1.15371,
2025-11-03,1.15335,1.15415,1.15054,1.15211,
2025-11-04,1.15211,1.15338,1.14733,1.14843,
2025-11-05,1.14842,1.14983,1.14692,1.14927,
2025-11-06,1.14926,1.15525,1.14914,1.15453,
2025-11-07,1.15466,1.15912,1.15299,1.15643,
2025-11-10,1.15587,1.15832,1.15414,1.15572,
2025-11-11,1.15579,1.1606,1.15477,1.15855,
2025-11-12,1.15848,1.1598,1.15633,1.15904,
2025-11-13,1.15912,1.16556,1.15793,1.16365,
2025-11-14,1.16368,1.16533,1.16066,1.16209,
2025-11-17,1.16226,1.16247,1.15825,1.15899,
2025-11-18,1.15913,1.16077,1.15718,1.15776,
2025-11-19,1.15792,1.15975,1.15185,1.15389,
2025-11-20,1.15391,1.15499,1.15065,1.15291,
2025-11-21,1.1528,1.15524,1.14914,1.15176,
2025-11-24,1.15136,1.15505,1.15022,1.15258,
2025-11-25,1.15249,1.15859,1.15118,1.15701,
2025-11-26,1.15706,1.16009,1.15479,1.15955,
2025-11-27,1.15952,1.16135,1.15768,1.15964,
2025-11-28,1.15962,1.16075,1.15556,1.16007,
2025-12-01,1.15998,1.16517,1.159,1.16088,
2025-12-02,1.16089,1.16263,1.15915,1.16246,
2025-12-03,1.16248,1.16777,1.16248,1.16709,
2025-12-04,1.16711,1.16821,1.16404,1.16449,
2025-12-05,1.16449,1.16718,1.16284,1.16447,
2025-12-08,1.16464,1.1672,1.16166,1.16356,
2025-12-09,1.16361,1.16573,1.16155,1.1627,
2025-12-10,1.16267,1.16999,1.16222,1.16955,
2025-12-11,1.16956,1.17627,1.16826,1.17389,
2025-12-12,1.17385,1.17499,1.17197,1.17393,
2025-12-15,1.17383,1.1769,1.17266,1.17514,
2025-12-16,1.17514,1.18042,1.17367,1.1748,
2025-12-17,1.17491,1.17582,1.17037,1.174,
2025-12-18,1.17406,1.17626,1.17131,1.17245,
2025-12-19,1.1726,1.17378,1.17035,1.17097,
2025-12-22,1.17149,1.17693,1.17067,1.17592,
2025-12-23,1.17592,1.18021,1.17592,1.1795,
2025-12-24,1.17947,1.18081,1.17729,1.17756,
2025-12-25,1.17813,1.17848,1.17799,1.17822,
2025-12-26,1.17822,1.17968,1.17619,1.17748,
2025-12-29,1.17709,1.17892,1.17499,1.17682,
2025-12-30,1.17711,1.17798,1.17435,1.17461,
2025-12-31,1.17451,1.17592,1.17202,1.17459,
2026-01-02,1.17487,1.17656,1.17136,1.17176,
2026-01-05,1.17121,1.17288,1.16593,1.17194,
2026-01-06,1.17211,1.1743,1.16841,1.16888,
2026-01-07,1.16884,1.17027,1.16733,1.1678,
2026-01-08,1.16778,1.16831,1.16429,1.16593,
2026-01-09,1.16589,1.16623,1.16185,1.16349,
