eig_real,eig_imag,growth,frequency,amplitude_abs
0.002234366899887303,0.0,-6.103797357313736,0.0,24.430914930963798
-0.03201879645636789,0.0824443055239222,-2.425390444607151,0.308957269268126,0.2380389472252961
-0.03201879645636789,-0.0824443055239222,-2.425390444607151,-0.308957269268126,0.23803894722529528
