time,mark,price,price_next,signal,desired_pos,position,turnover,cost,gross_ret,strategy_ret,equity,event
2025-07-14,open,1.16684,1.16643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
2025-07-15,open,1.16643,1.16006,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
2025-07-16,open,1.16006,1.16353,1.0,1.0,1.0,1.0,0.0005,0.0029912245918313207,0.0024912245918313207,1.0024912245918314,
2025-07-17,open,1.16353,1.15986,1.0,1.0,1.0,0.0,0.0,-0.003154194563096846,-0.003154194563096846,0.9993291722216715,
2025-07-18,open,1.15986,1.16349,1.0,1.0,1.0,0.0,0.0,0.0031296880658011617,0.0031296880658011617,1.0024567608057806,
2025-07-21,open,1.16349,1.1693,-1.0,1.0,1.0,0.0,0.0,0.004993596850853876,0.004993596850853876,1.0074626257296575,
2025-07-22,open,1.1693,1.17509,-1.0,-1.0,-1.0,2.0,0.001,-0.004927282165621327,-0.005927282165621327,1.00149111047564,signal
2025-07-23,open,1.17509,1.17706,-1.0,-1.0,-1.0,0.0,0.0,-0.0016736614955907836,-0.0016736614955907836,0.9998149533658606,
2025-07-24,open,1.17706,1.17476,-1.0,-1.0,-1.0,0.0,0.0,0.0019578467091150298,0.0019578467091150298,1.0017724377820318,
2025-07-25,open,1.17476,1.17614,-1.0,-1.0,-1.0,0.0,0.0,-0.001173329705647208,-0.001173329705647208,1.0005970284224837,
2025-07-28,open,1.17614,1.15899,0.0,-1.0,-1.0,0.0,0.0,0.014797366672706369,0.014797366672706369,1.0154032295436715,
2025-07-29,open,1.15899,1.15481,0.0,0.0,0.0,1.0,0.0005,0.0,-0.0005,1.0148955279288996,signal
2025-07-30,open,1.15481,1.14085,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0148955279288996,
2025-07-31,open,1.14085,1.14171,1.0,1.0,1.0,1.0,0.0005,0.0007538239032300886,0.0002538239032300886,1.0151531326731693,
2025-08-01,open,1.14171,1.15917,1.0,1.0,1.0,0.0,0.0,0.015292850198386665,0.015292850198386665,1.030677717459563,
2025-08-04,open,1.15917,1.15697,1.0,1.0,1.0,0.0,0.0,-0.001897909711258916,-0.001897909711258916,1.0287215842104183,
2025-08-05,open,1.15697,1.15748,1.0,1.0,1.0,0.0,0.0,0.00044080658962641905,0.00044080658962641905,1.029175051463629,
2025-08-06,open,1.15748,1.16583,1.0,1.0,1.0,0.0,0.0,0.007213947541210075,0.007213947541210075,1.03659946629561,
2025-08-07,open,1.16583,1.16659,0.0,1.0,1.0,0.0,0.0,0.0006518960740418134,0.0006518960740418134,1.0372752214180418,
2025-08-08,open,1.16659,1.16465,1.0,0.0,0.0,1.0,0.0005,0.0,-0.0005,1.036756583807333,signal
2025-08-11,open,1.16465,1.16172,1.0,1.0,1.0,1.0,0.0005,-0.002515777272141695,-0.003015777272141695,1.0336299568651435,
2025-08-12,open,1.16172,1.16748,0.0,1.0,1.0,0.0,0.0,0.004958165478772925,0.004958165478772925,1.0387548652350977,
2025-08-13,open,1.16748,1.17057,-1.0,0.0,0.0,1.0,0.0005,0.0,-0.0005,1.0382354878024802,signal
2025-08-14,open,1.17057,1.16511,-1.0,-1.0,-1.0,1.0,0.0005,0.00468625280016477,0.004186252800164769,1.042581804020524,
2025-08-15,open,1.16511,1.17142,0.0,-1.0,-1.0,0.0,0.0,-0.005386624780181148,-0.005386624780181148,1.036965807039621,
2025-08-18,open,1.17142,1.16618,-1.0,0.0,0.0,1.0,0.0005,0.0,-0.0005,1.0364473241361012,signal
2025-08-19,open,1.16618,1.16474,0.0,-1.0,-1.0,1.0,0.0005,0.0012363274207118913,0.0007363274207118913,1.037210488720986,
2025-08-20,open,1.16474,1.16528,0.0,0.0,0.0,1.0,0.0005,0.0,-0.0005,1.0366918834766257,signal
2025-08-21,open,1.16528,1.1607,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0366918834766257,
2025-08-22,open,1.1607,1.17228,0.0,1.0,1.0,1.0,0.0005,0.00997673817523892,0.009476738175238919,1.046516341024729,
2025-08-25,open,1.17228,1.16196,1.0,0.0,0.0,1.0,0.0005,0.0,-0.0005,1.0459930828542165,signal
2025-08-26,open,1.16196,1.1644,0.0,1.0,1.0,1.0,0.0005,0.0020999001686805574,0.0015999001686805574,1.0476665673639138,
2025-08-27,open,1.1644,1.16381,0.0,0.0,0.0,1.0,0.0005,0.0,-0.0005,1.047142734080232,signal
2025-08-28,open,1.16381,1.16794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.047142734080232,
2025-08-29,open,1.16794,1.16896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.047142734080232,
2025-09-01,open,1.16896,1.17088,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.047142734080232,
2025-09-02,open,1.17088,1.16414,1.0,1.0,1.0,1.0,0.0005,-0.005756354195135205,-0.006256354195135205,1.0405914382429637,
2025-09-03,open,1.16414,1.16613,1.0,1.0,1.0,0.0,0.0,0.0017094163932174222,0.0017094163932174222,1.042370242306138,
2025-09-04,open,1.16613,1.16499,1.0,1.0,1.0,0.0,0.0,-0.0009775925497158555,-0.0009775925497158555,1.041351228923214,
2025-09-05,open,1.16499,1.17192,0.0,1.0,1.0,0.0,0.0,0.005948548914582963,0.005948548914582963,1.047545757645725,
2025-09-08,open,1.17192,1.17626,0.0,0.0,0.0,1.0,0.0005,0.0,-0.0005,1.0470219847669022,signal
2025-09-09,open,1.17626,1.17112,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0470219847669022,
2025-09-10,open,1.17112,1.17008,1.0,1.0,1.0,1.0,0.0005,-0.0008880388004645079,-0.001388038800464508,1.0455686776271065,
2025-09-11,open,1.17008,1.17356,1.0,1.0,1.0,0.0,0.0,0.002974155613291396,0.002974155613291396,1.0486783615787527,
2025-09-12,open,1.17356,1.17307,0.0,1.0,1.0,0.0,0.0,-0.0004175329765839786,-0.0004175329765839786,1.0482405037809635,
2025-09-15,open,1.17307,1.17656,0.0,0.0,0.0,1.0,0.0005,0.0,-0.0005,1.047716383529073,signal
2025-09-16,open,1.17656,1.18653,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.047716383529073,
2025-09-17,open,1.18653,1.18165,-1.0,-1.0,-1.0,1.0,0.0005,0.004129818474167379,0.0036298184741673793,1.0515194038136948,
2025-09-18,open,1.18165,1.17874,-1.0,-1.0,-1.0,0.0,0.0,0.0024687378047747455,0.0024687378047747455,1.0541153295183439,
2025-09-19,open,1.17874,1.17466,-1.0,-1.0,-1.0,0.0,0.0,0.003473345478691492,0.003473345478691492,1.0577766362321457,
2025-09-22,open,1.17466,1.1802,-1.0,-1.0,-1.0,0.0,0.0,-0.0046941196407387364,-0.0046941196407387364,1.0528113061484938,
2025-09-23,open,1.1802,1.18168,-1.0,-1.0,-1.0,0.0,0.0,-0.0012524541330987127,-0.0012524541330987127,1.0514927082767351,
2025-09-24,open,1.18168,1.17395,0.0,-1.0,-1.0,0.0,0.0,0.00658460752161516,0.00658460752161516,1.0584163750725777,
2025-09-25,open,1.17395,1.16627,1.0,0.0,0.0,1.0,0.0005,0.0,-0.0005,1.0578871668850414,signal
2025-09-26,open,1.16627,1.17046,1.0,1.0,1.0,1.0,0.0005,0.0035926500724532406,0.0030926500724532406,1.0611588417083557,
2025-09-29,open,1.17046,1.17265,0.0,1.0,1.0,0.0,0.0,0.0018710592416655292,0.0018710592416655292,1.0631443327660093,
2025-09-30,open,1.17265,1.17359,-1.0,0.0,0.0,1.0,0.0005,0.0,-0.0005,1.0626127605996263,signal
2025-10-01,open,1.17359,1.17334,-1.0,-1.0,-1.0,1.0,0.0005,0.00021306697121037388,-0.00028693302878962613,1.062307861901797,
2025-10-02,open,1.17334,1.17181,-1.0,-1.0,-1.0,0.0,0.0,0.0013056724212969772,0.0013056724212969772,1.063694887980009,
2025-10-03,open,1.17181,1.17275,-1.0,-1.0,-1.0,0.0,0.0,-0.0008015348539756051,-0.0008015348539756051,1.0628422994532973,
2025-10-06,open,1.17275,1.17127,-1.0,-1.0,-1.0,0.0,0.0,0.0012635856805005563,0.0012635856805005563,1.0641852917635168,
2025-10-07,open,1.17127,1.16576,-1.0,-1.0,-1.0,0.0,0.0,0.0047265303321439855,0.0047265303321439855,1.0692151958240586,
2025-10-08,open,1.16576,1.163,0.0,-1.0,-1.0,0.0,0.0,0.002373172828890713,0.002373172828890713,1.0717526282750254,
2025-10-09,open,1.163,1.15646,1.0,0.0,0.0,1.0,0.0005,0.0,-0.0005,1.071216751960888,signal
2025-10-10,open,1.15646,1.16143,1.0,1.0,1.0,1.0,0.0005,0.00429759784168926,0.00379759784168926,1.0752848023861161,
2025-10-13,open,1.16143,1.15714,1.0,1.0,1.0,0.0,0.0,-0.0036937223939452757,-0.0036937223939452757,1.0713129988316734,
2025-10-14,open,1.15714,1.16081,0.0,1.0,1.0,0.0,0.0,0.003171612769414134,0.003171612769414134,1.0747107888188072,
2025-10-15,open,1.16081,1.16459,0.0,0.0,0.0,1.0,0.0005,0.0,-0.0005,1.074173433424398,signal
2025-10-16,open,1.16459,1.1689,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.074173433424398,
2025-10-17,open,1.1689,1.16581,-1.0,-1.0,-1.0,1.0,0.0005,0.002650517665828911,0.002150517665828911,1.0764834623691413,
2025-10-20,open,1.16581,1.16446,0.0,-1.0,-1.0,0.0,0.0,0.0011593356577297431,0.0011593356577297431,1.0777314680320222,
2025-10-21,open,1.16446,1.16049,1.0,0.0,0.0,1.0,0.0005,0.0,-0.0005,1.0771926022980063,signal
2025-10-22,open,1.16049,1.16124,0.0,1.0,1.0,1.0,0.0005,0.0006462787270893333,0.0001462787270893333,1.0773501726607004,
2025-10-23,open,1.16124,1.16186,-1.0,0.0,0.0,1.0,0.0005,0.0,-0.0005,1.0768114975743701,signal
2025-10-24,open,1.16186,1.16286,-1.0,-1.0,-1.0,1.0,0.0005,-0.0008599487470547507,-0.0013599487470547507,1.0753470891274297,
2025-10-27,open,1.16286,1.16503,-1.0,-1.0,-1.0,0.0,0.0,-0.0018626129799232949,-0.0018626129799232949,1.0733441336812983,
2025-10-28,open,1.16503,1.16506,-1.0,-1.0,-1.0,0.0,0.0,-2.5749746794145878e-05,-2.5749746794145878e-05,1.073316495341633,
2025-10-29,open,1.16506,1.16039,-1.0,-1.0,-1.0,0.0,0.0,0.004024509001284038,0.004024509001284038,1.077636067238362,
2025-10-30,open,1.16039,1.15683,0.0,-1.0,-1.0,0.0,0.0,0.0030773752409603006,0.0030773752409603006,1.0809523577904472,
2025-10-31,open,1.15683,1.15335,0.0,0.0,0.0,1.0,0.0005,0.0,-0.0005,1.080411881611552,signal
2025-11-03,open,1.15335,1.15211,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.080411881611552,
2025-11-04,open,1.15211,1.14842,1.0,1.0,1.0,1.0,0.0005,-0.003202819175252336,-0.003702819175252336,1.0764113117791503,
2025-11-05,open,1.14842,1.14926,1.0,1.0,1.0,0.0,0.0,0.0007314397171767073,0.0007314397171767073,1.0771986417646038,
2025-11-06,open,1.14926,1.15466,1.0,1.0,1.0,0.0,0.0,0.004698675669561281,0.004698675669561281,1.0822600488139476,
2025-11-07,open,1.15466,1.15587,1.0,1.0,1.0,0.0,0.0,0.0010479275284498435,0.0010479275284498435,1.0833941789120412,
2025-11-10,open,1.15587,1.15579,0.0,1.0,1.0,0.0,0.0,-6.921193559816796e-05,-6.921193559816796e-05,1.083319195103903,
2025-11-11,open,1.15579,1.15848,0.0,0.0,0.0,1.0,0.0005,0.0,-0.0005,1.0827775355063511,signal
2025-11-12,open,1.15848,1.15912,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0827775355063511,
2025-11-13,open,1.15912,1.16368,-1.0,-1.0,-1.0,1.0,0.0005,-0.003918603052385672,-0.004418603052385672,1.0779931713829083,
2025-11-14,open,1.16368,1.16226,-1.0,-1.0,-1.0,0.0,0.0,0.0012217576101731797,0.0012217576101731797,1.0793102177437601,
2025-11-17,open,1.16226,1.15913,-1.0,-1.0,-1.0,0.0,0.0,0.002700301087884993,0.002700301087884993,1.082224680298899,
2025-11-18,open,1.15913,1.15792,0.0,-1.0,-1.0,0.0,0.0,0.0010449772004974545,0.0010449772004974545,1.083355580415627,
2025-11-19,open,1.15792,1.15391,1.0,0.0,0.0,1.0,0.0005,0.0,-0.0005,1.082813902625419,signal
2025-11-20,open,1.15391,1.1528,1.0,1.0,1.0,1.0,0.0005,-0.0009619467722785657,-0.0014619467722785657,1.0812308863354976,
2025-11-21,open,1.1528,1.15136,1.0,1.0,1.0,0.0,0.0,-0.0012491325468425574,-0.0012491325468425574,1.0798802856447245,
2025-11-24,open,1.15136,1.15249,1.0,1.0,1.0,0.0,0.0,0.0009814480266816528,0.0009814480266816528,1.0809401320201228,
2025-11-25,open,1.15249,1.15706,1.0,1.0,1.0,0.0,0.0,0.003965327247958728,0.003965327247958728,1.0852264133790344,
2025-11-26,open,1.15706,1.15952,1.0,1.0,1.0,0.0,0.0,0.0021260781636216475,0.0021260781636216475,1.087533689559105,
2025-11-27,open,1.15952,1.15962,1.0,1.0,1.0,0.0,0.0,8.624258313782995e-05,8.624258313782995e-05,1.087627481273742,
2025-11-28,open,1.15962,1.15998,1.0,1.0,1.0,0.0,0.0,0.0003104465255858724,0.0003104465255858724,1.0879651314464351,
2025-12-01,open,1.15998,1.16089,-1.0,1.0,1.0,0.0,0.0,0.0007844962844185677,0.0007844962844185677,1.088818636049632,
2025-12-02,open,1.16089,1.16248,-1.0,-1.0,-1.0,2.0,0.001,-0.0013677654669327355,-0.0023677654669327355,1.086240568883441,signal
2025-12-03,open,1.16248,1.16711,-1.0,-1.0,-1.0,0.0,0.0,-0.0039670639442727085,-0.0039670639442727085,1.0819313830878172,
2025-12-04,open,1.16711,1.16449,-1.0,-1.0,-1.0,0.0,0.0,0.0022499119786345556,0.0022499119786345556,1.0843656334666871,
2025-12-05,open,1.16449,1.16464,0.0,-1.0,-1.0,0.0,0.0,-0.00012879516417074743,-0.00012879516417074743,1.0842259724169037,
2025-12-08,open,1.16464,1.16361,-1.0,0.0,0.0,1.0,0.0005,0.0,-0.0005,1.0836838594306952,signal
2025-12-09,open,1.16361,1.16267,-1.0,-1.0,-1.0,1.0,0.0005,0.0008084839206308203,0.0003084839206308203,1.0840181584763768,
2025-12-10,open,1.16267,1.16956,-1.0,-1.0,-1.0,0.0,0.0,-0.00589110434693374,-0.00589110434693374,1.0776320943908215,
2025-12-11,open,1.16956,1.17385,-1.0,-1.0,-1.0,0.0,0.0,-0.0036546407121864632,-0.0036546407121864632,1.073693736265902,
2025-12-12,open,1.17385,1.17383,-1.0,-1.0,-1.0,0.0,0.0,1.7038242335010167e-05,1.7038242335010167e-05,1.073712030119974,
2025-12-15,open,1.17383,1.17514,-1.0,-1.0,-1.0,0.0,0.0,-0.0011147607944586024,-0.0011147607944586024,1.0725150980442577,
2025-12-16,open,1.17514,1.17491,-1.0,-1.0,-1.0,0.0,0.0,0.00019575967520935045,0.00019575967520935045,1.072725053251508,
2025-12-17,open,1.17491,1.17406,-1.0,-1.0,-1.0,0.0,0.0,0.0007239834420726954,0.0007239834420726954,1.0735016884279587,
2025-12-18,open,1.17406,1.1726,-1.0,-1.0,-1.0,0.0,0.0,0.0012450963670476156,0.0012450963670476156,1.0748383014802398,
2025-12-19,open,1.1726,1.17149,-1.0,-1.0,-1.0,0.0,0.0,0.0009475112890422466,0.0009475112890422466,1.0758567229047873,
2025-12-22,open,1.17149,1.17592,-1.0,-1.0,-1.0,0.0,0.0,-0.0037672630791211192,-0.0037672630791211192,1.071803687594164,
2025-12-23,open,1.17592,1.17947,-1.0,-1.0,-1.0,0.0,0.0,-0.0030098264474721637,-0.0030098264474721637,1.0685777445087448,
2025-12-24,open,1.17947,1.17813,-1.0,-1.0,-1.0,0.0,0.0,0.0011373957033604665,0.0011373957033604665,1.0697931402440557,
2025-12-25,open,1.17813,1.17822,-1.0,-1.0,-1.0,0.0,0.0,-7.638641340335095e-05,-7.638641340335095e-05,1.069711422582989,
2025-12-26,open,1.17822,1.17709,-1.0,-1.0,-1.0,0.0,0.0,0.0009599945628626649,0.0009599945628626649,1.0707383397325008,
2025-12-29,open,1.17709,1.17711,-1.0,-1.0,-1.0,0.0,0.0,-1.699076551908707e-05,-1.699076551908707e-05,1.070720147068438,
2025-12-30,open,1.17711,1.17451,-1.0,-1.0,-1.0,0.0,0.0,0.002213689112906758,0.002213689112906758,1.0730903886009733,
2025-12-31,open,1.17451,1.17487,-1.0,-1.0,-1.0,0.0,0.0,-0.0003064168801655276,-0.0003064168801655276,1.0727615755919626,
2026-01-02,open,1.17487,1.17121,-1.0,-1.0,-1.0,0.0,0.0,0.003124973318192392,0.003124973318192392,1.0761139268924695,
2026-01-05,open,1.17121,1.17211,-1.0,-1.0,-1.0,0.0,0.0,-0.0007678460212777738,-0.0007678460212777738,1.0752876370952635,
2026-01-06,open,1.17211,1.16884,-1.0,-1.0,-1.0,0.0,0.0,0.002797645528900272,0.002797645528900272,1.0782959107454648,
2026-01-07,open,1.16884,1.16778,-1.0,-1.0,-1.0,0.0,0.0,0.00090770521844874,0.00090770521844874,1.0792746855706805,
2026-01-08,open,1.16778,1.16589,0.0,-1.0,-1.0,0.0,0.0,0.0016210791755653098,0.0016210791755653098,1.081024275288174,
