Date,close,ret,signal,position,turnover,cost,strategy_ret,equity
2021-01-25,1.21436,,0.0,0.0,0.0,0.0,0.0,1.0
2021-01-26,1.2162,0.0015152014229715682,0.0,0.0,0.0,0.0,0.0,1.0
2021-01-27,1.21089,-0.004366058214109514,0.0,0.0,0.0,0.0,-0.0,1.0
2021-01-28,1.2122,0.0010818488880079968,0.0,0.0,0.0,0.0,0.0,1.0
2021-01-29,1.2136,0.0011549249298796749,0.0,0.0,0.0,0.0,0.0,1.0
2021-02-01,1.20619,-0.0061058009228740495,0.0,0.0,0.0,0.0,-0.0,1.0
2021-02-02,1.20439,-0.0014923022077781845,0.0,0.0,0.0,0.0,-0.0,1.0
2021-02-03,1.20338,-0.000838598792750056,0.0,0.0,0.0,0.0,-0.0,1.0
2021-02-04,1.19648,-0.005733849656799905,0.0,0.0,0.0,0.0,-0.0,1.0
2021-02-05,1.20487,0.00701223589194977,0.0,0.0,0.0,0.0,0.0,1.0
2021-02-08,1.2052,0.00027388846929543575,0.0,0.0,0.0,0.0,0.0,1.0
2021-02-09,1.21197,0.005617324925323519,0.0,0.0,0.0,0.0,0.0,1.0
2021-02-10,1.2119,-5.7757205211395046e-05,0.0,0.0,0.0,0.0,-0.0,1.0
2021-02-11,1.21328,0.001138707814176021,0.0,0.0,0.0,0.0,0.0,1.0
2021-02-12,1.21179,-0.0012280759593827906,0.0,0.0,0.0,0.0,-0.0,1.0
2021-02-15,1.21276,0.0008004687280800393,0.0,0.0,0.0,0.0,0.0,1.0
2021-02-16,1.21028,-0.0020449223259342286,0.0,0.0,0.0,0.0,-0.0,1.0
2021-02-17,1.2045,-0.004775754370889507,0.0,0.0,0.0,0.0,-0.0,1.0
2021-02-18,1.20908,0.0038024076380240857,0.0,0.0,0.0,0.0,0.0,1.0
2021-02-19,1.21163,0.0021090415853377564,0.0,0.0,0.0,0.0,0.0,1.0
2021-02-22,1.21605,0.0036479783432237234,0.0,0.0,0.0,0.0,0.0,1.0
2021-02-23,1.21489,-0.0009539081452243359,0.0,0.0,0.0,0.0,-0.0,1.0
2021-02-24,1.21663,0.0014322284322036971,0.0,0.0,0.0,0.0,0.0,1.0
2021-02-25,1.21828,0.001356205255500731,0.0,0.0,0.0,0.0,0.0,1.0
2021-02-26,1.20657,-0.009611911875759382,0.0,0.0,0.0,0.0,-0.0,1.0
2021-03-01,1.20504,-0.0012680573858127042,0.0,0.0,0.0,0.0,-0.0,1.0
2021-03-02,1.20843,0.0028131846245766923,0.0,0.0,0.0,0.0,0.0,1.0
2021-03-03,1.20634,-0.0017295168110688097,0.0,0.0,0.0,0.0,-0.0,1.0
2021-03-04,1.19751,-0.007319661123729504,0.0,0.0,0.0,0.0,-0.0,1.0
2021-03-05,1.19156,-0.0049686432681147474,0.0,0.0,0.0,0.0,-0.0,1.0
2021-03-08,1.18489,-0.0055977038504145815,0.0,0.0,0.0,0.0,-0.0,1.0
2021-03-09,1.19022,0.00449830785980132,0.0,0.0,0.0,0.0,0.0,1.0
2021-03-10,1.19262,0.0020164339365831285,0.0,0.0,0.0,0.0,0.0,1.0
2021-03-11,1.19833,0.004787778169073054,0.0,0.0,0.0,0.0,0.0,1.0
2021-03-12,1.19611,-0.001852578171288255,0.0,0.0,0.0,0.0,-0.0,1.0
2021-03-15,1.19247,-0.0030431983680431207,0.0,0.0,0.0,0.0,-0.0,1.0
2021-03-16,1.19019,-0.001911997786107733,0.0,0.0,0.0,0.0,-0.0,1.0
2021-03-17,1.19786,0.006444349221552681,0.0,0.0,0.0,0.0,0.0,1.0
2021-03-18,1.19172,-0.005125807690381179,0.0,0.0,0.0,0.0,-0.0,1.0
2021-03-19,1.19048,-0.0010405128721511225,0.0,0.0,0.0,0.0,-0.0,1.0
2021-03-22,1.19338,0.0024359922048251548,0.0,0.0,0.0,0.0,0.0,1.0
2021-03-23,1.18474,-0.0072399403375288385,0.0,0.0,0.0,0.0,-0.0,1.0
2021-03-24,1.18118,-0.0030048787075644956,0.0,0.0,0.0,0.0,-0.0,1.0
2021-03-25,1.17738,-0.003217121861189498,0.0,0.0,0.0,0.0,-0.0,1.0
2021-03-26,1.17929,0.0016222460038388675,0.0,0.0,0.0,0.0,0.0,1.0
2021-03-29,1.17656,-0.002314952217011834,0.0,0.0,0.0,0.0,-0.0,1.0
2021-03-30,1.17177,-0.004071190589515217,0.0,0.0,0.0,0.0,-0.0,1.0
2021-03-31,1.17279,0.0008704779948283115,0.0,0.0,0.0,0.0,0.0,1.0
2021-04-01,1.17756,0.004067224311257611,0.0,0.0,0.0,0.0,0.0,1.0
2021-04-05,1.18135,0.00321851965080322,0.0,0.0,0.0,0.0,0.0,1.0
2021-04-06,1.18722,0.004968891522410868,0.0,0.0,0.0,0.0,0.0,1.0
2021-04-07,1.18697,-0.00021057596738582873,0.0,0.0,0.0,0.0,-0.0,1.0
2021-04-08,1.19153,0.003841714617892622,0.0,0.0,0.0,0.0,0.0,1.0
2021-04-09,1.19031,-0.001023893649341634,0.0,0.0,0.0,0.0,-0.0,1.0
2021-04-12,1.19126,0.000798111416353775,0.0,0.0,0.0,0.0,0.0,1.0
2021-04-13,1.195,0.00313953293151803,0.0,0.0,0.0,0.0,0.0,1.0
2021-04-14,1.19789,0.002418410041840957,0.0,0.0,0.0,0.0,0.0,1.0
2021-04-15,1.19674,-0.0009600213709105576,0.0,0.0,0.0,0.0,-0.0,1.0
2021-04-16,1.19809,0.0011280645754301322,0.0,0.0,0.0,0.0,0.0,1.0
2021-04-19,1.20374,0.0047158393776760565,0.0,0.0,0.0,0.0,0.0,1.0
2021-04-20,1.20351,-0.0001910711615464855,0.0,0.0,0.0,0.0,-0.0,1.0
2021-04-21,1.20361,8.309029422282066e-05,0.0,0.0,0.0,0.0,0.0,1.0
2021-04-22,1.20169,-0.0015952011033475433,0.0,0.0,0.0,0.0,-0.0,1.0
2021-04-23,1.20996,0.006881974552505277,0.0,0.0,0.0,0.0,0.0,1.0
2021-04-26,1.20866,-0.0010744156831629104,0.0,0.0,0.0,0.0,-0.0,1.0
2021-04-27,1.20891,0.00020684063342857328,0.0,0.0,0.0,0.0,0.0,1.0
2021-04-28,1.21255,0.003010976830367884,0.0,0.0,0.0,0.0,0.0,1.0
2021-04-29,1.21229,-0.00021442414745775906,0.0,0.0,0.0,0.0,-0.0,1.0
2021-04-30,1.20234,-0.008207607090712776,0.0,0.0,0.0,0.0,-0.0,1.0
2021-05-03,1.20644,0.0034100171332567264,0.0,0.0,0.0,0.0,0.0,1.0
2021-05-04,1.20116,-0.004376512715095648,0.0,0.0,0.0,0.0,-0.0,1.0
2021-05-05,1.20069,-0.000391288421192848,0.0,0.0,0.0,0.0,-0.0,1.0
2021-05-06,1.20634,0.004705627597464845,0.0,0.0,0.0,0.0,0.0,1.0
2021-05-07,1.21664,0.008538223054860072,0.0,0.0,0.0,0.0,0.0,1.0
2021-05-10,1.21313,-0.00288499473961068,0.0,0.0,0.0,0.0,-0.0,1.0
2021-05-11,1.21498,0.001524980834700207,0.0,0.0,0.0,0.0,0.0,1.0
2021-05-12,1.20713,-0.006461011703896236,0.0,0.0,0.0,0.0,-0.0,1.0
2021-05-13,1.20821,0.0008946840853925053,0.0,0.0,0.0,0.0,0.0,1.0
2021-05-14,1.2143,0.005040514480098679,0.0,0.0,0.0,0.0,0.0,1.0
2021-05-17,1.21529,0.000815284526064497,0.0,0.0,0.0,0.0,0.0,1.0
2021-05-18,1.22247,0.005908054867562518,0.0,0.0,0.0,0.0,0.0,1.0
2021-05-19,1.21765,-0.003942837043035885,0.0,0.0,0.0,0.0,-0.0,1.0
2021-05-20,1.22296,0.0043608590317416596,0.0,0.0,0.0,0.0,0.0,1.0
2021-05-21,1.21868,-0.0034997056322365605,0.0,0.0,0.0,0.0,-0.0,1.0
2021-05-24,1.22168,0.0024616798503298565,0.0,0.0,0.0,0.0,0.0,1.0
2021-05-25,1.225,0.0027175692489032066,0.0,0.0,0.0,0.0,0.0,1.0
2021-05-26,1.21944,-0.004538775510204096,0.0,0.0,0.0,0.0,-0.0,1.0
2021-05-27,1.21949,4.100242734361714e-05,0.0,0.0,0.0,0.0,0.0,1.0
2021-05-28,1.21947,-1.6400298485375053e-05,0.0,0.0,0.0,0.0,-0.0,1.0
2021-05-31,1.22271,0.0026568919284606363,0.0,0.0,0.0,0.0,0.0,1.0
2021-06-01,1.22143,-0.0010468549369841984,0.0,0.0,0.0,0.0,-0.0,1.0
2021-06-02,1.22119,-0.00019649099825613803,0.0,0.0,0.0,0.0,-0.0,1.0
2021-06-03,1.21273,-0.006927668913109253,0.0,0.0,0.0,0.0,-0.0,1.0
2021-06-04,1.21688,0.0034220312847870193,0.0,0.0,0.0,0.0,0.0,1.0
2021-06-07,1.21918,0.001890079547695711,0.0,0.0,0.0,0.0,0.0,1.0
2021-06-08,1.21731,-0.001533817811972038,0.0,0.0,0.0,0.0,-0.0,1.0
2021-06-09,1.21789,0.0004764603921763033,0.0,0.0,0.0,0.0,0.0,1.0
2021-06-10,1.21741,-0.0003941242640959075,0.0,0.0,0.0,0.0,-0.0,1.0
2021-06-11,1.21091,-0.005339203719371577,0.0,0.0,0.0,0.0,-0.0,1.0
2021-06-14,1.21201,0.0009084077264207568,0.0,0.0,0.0,0.0,0.0,1.0
2021-06-15,1.21292,0.0007508188876328425,0.0,0.0,0.0,0.0,0.0,1.0
2021-06-16,1.19938,-0.011163143488441163,0.0,0.0,0.0,0.0,-0.0,1.0
2021-06-17,1.19063,-0.007295435975253728,0.0,0.0,0.0,0.0,-0.0,1.0
2021-06-18,1.18682,-0.0031999865617362566,0.0,0.0,0.0,0.0,-0.0,1.0
2021-06-21,1.19189,0.004271919920459721,0.0,0.0,0.0,0.0,0.0,1.0
2021-06-22,1.19399,0.0017619075585835198,0.0,0.0,0.0,0.0,0.0,1.0
2021-06-23,1.19279,-0.0010050335429945267,0.0,0.0,0.0,0.0,-0.0,1.0
2021-06-24,1.19308,0.0002431274574736797,0.0,0.0,0.0,0.0,0.0,1.0
2021-06-25,1.19414,0.000888456767358381,0.0,0.0,0.0,0.0,0.0,1.0
2021-06-28,1.19271,-0.0011975145292847378,0.0,0.0,0.0,0.0,-0.0,1.0
