run,run_dir,is_portfolio,asset,mode,task,signal_source,price,stop_loss,take_profit,trailing_stop,trailing_atr_mult,atr_window,stop_priority,cost_bps,slippage_bps,execution_delay,vol_target,vol_lookback,max_leverage,portfolio_weighting,weight_lookback,model,input,wavelet_kernel,wavelet_ar_p,long_only,uses_proba_signal,uses_stop_loss,uses_take_profit,uses_trailing_stop,uses_trailing_atr,uses_vol_target,uses_hmm,uses_fft,uses_wavelet,uses_dmd,uses_neural_net,m_start,m_end,m_n_bars,m_total_return,m_cagr,m_max_drawdown,m_ann_factor,m_sharpe,m_avg_bar_return,m_vol_bar,m_turnover_sum,m_n_position_changes,t_n_trades,t_n_wins,t_n_losses,t_n_breakeven,t_win_rate,t_win_loss_ratio,t_avg_win,t_avg_loss,t_profit_factor,t_expectancy,t_median_trade_return
bt_eurusd_sweep5y_kernelcmp2_EURUSD=X_rf_baseline,bt_eurusd_sweep5y_kernelcmp2_EURUSD=X_rf_baseline,False,EURUSD=X,long_short,classification,predict,,,,,,,,5.0,0.0,1,,,,,,rf,outputs_eurusd_5y_1d\EURUSD=X_5y_1d.csv,,,False,False,False,False,False,False,False,False,False,False,False,False,2021-01-25 00:00:00,2026-01-14 00:00:00,1287,0.026982662512391675,0.0053723959227631735,-0.09874610884508861,258.99545454545455,0.14698796162471225,2.4199828126615954e-05,0.002649577244725714,63.0,35,31,17,14,0,0.5483870967741935,1.2142857142857142,0.008683118381243993,-0.004781350124009455,2.205190235463172,0.0026023906691940487,0.0005945702312111223
bt_eurusd_sweep5y_kernelcmp2_EURUSD=X_rf_fft,bt_eurusd_sweep5y_kernelcmp2_EURUSD=X_rf_fft,False,EURUSD=X,long_short,classification,predict,,,,,,,,5.0,0.0,1,0.1,,,,,rf,outputs_eurusd_5y_1d\EURUSD=X_5y_1d.csv,,,False,False,False,False,False,False,True,False,True,False,False,False,2021-01-25 00:00:00,2026-01-14 00:00:00,1287,0.03312502519593363,0.0065795924472884515,-0.1300685688142189,258.99545454545455,0.13989247850432182,3.216863408468148e-05,0.0037007038081141395,119.19940948802655,443,439,221,217,1,0.5034168564920274,1.0184331797235022,0.0033258778558539048,-0.0033316130710288965,1.0166799949140606,2.7469179340415498e-05,1.7174900600380738e-05
bt_eurusd_sweep5y_kernelcmp2_EURUSD=X_rf_wv_cwt_morlet,bt_eurusd_sweep5y_kernelcmp2_EURUSD=X_rf_wv_cwt_morlet,False,EURUSD=X,long_short,classification,predict,,,,,,,,5.0,0.0,1,0.1,,,,,rf,outputs_eurusd_5y_1d\EURUSD=X_5y_1d.csv,cwt_morlet,,False,False,False,False,False,False,True,False,False,True,False,False,2021-01-25 00:00:00,2026-01-14 00:00:00,1287,0.0,0.0,0.0,258.99545454545455,,0.0,0.0,0.0,0,0,0,0,0,,,,,,,
bt_eurusd_sweep5y_kernelcmp2_EURUSD=X_rf_wv_cwt_morlet_ar5,bt_eurusd_sweep5y_kernelcmp2_EURUSD=X_rf_wv_cwt_morlet_ar5,False,EURUSD=X,long_short,classification,predict,,,,,,,,5.0,0.0,1,0.1,,,,,rf,outputs_eurusd_5y_1d\EURUSD=X_5y_1d.csv,cwt_morlet,5.0,False,False,False,False,False,False,True,False,False,True,False,False,2021-01-25 00:00:00,2026-01-14 00:00:00,1287,0.0,0.0,0.0,258.99545454545455,,0.0,0.0,0.0,0,0,0,0,0,,,,,,,
bt_eurusd_sweep5y_kernelcmp2_EURUSD=X_rf_wv_cwt_ricker,bt_eurusd_sweep5y_kernelcmp2_EURUSD=X_rf_wv_cwt_ricker,False,EURUSD=X,long_short,classification,predict,,,,,,,,5.0,0.0,1,0.1,,,,,rf,outputs_eurusd_5y_1d\EURUSD=X_5y_1d.csv,cwt_ricker,,False,False,False,False,False,False,True,False,False,True,False,False,2021-01-25 00:00:00,2026-01-14 00:00:00,1287,0.0,0.0,0.0,258.99545454545455,,0.0,0.0,0.0,0,0,0,0,0,,,,,,,
bt_eurusd_sweep5y_kernelcmp2_EURUSD=X_rf_wv_cwt_ricker_ar5,bt_eurusd_sweep5y_kernelcmp2_EURUSD=X_rf_wv_cwt_ricker_ar5,False,EURUSD=X,long_short,classification,predict,,,,,,,,5.0,0.0,1,0.1,,,,,rf,outputs_eurusd_5y_1d\EURUSD=X_5y_1d.csv,cwt_ricker,5.0,False,False,False,False,False,False,True,False,False,True,False,False,2021-01-25 00:00:00,2026-01-14 00:00:00,1287,0.0,0.0,0.0,258.99545454545455,,0.0,0.0,0.0,0,0,0,0,0,,,,,,,
